frame_idx,x_pred,y_pred,dx,dir_label
73,376.7241821289063,360.7930908203125,42.357421875,SAGA GIDIYOR
74,419.0816040039063,369.11822509765625,45.80511474609369,SAGA GIDIYOR
75,464.88671875,370.0987548828125,41.93463134765625,SAGA GIDIYOR
76,506.82135009765625,364.259521484375,36.00469970703125,SAGA GIDIYOR
77,542.8260498046875,352.6656188964844,28.6749267578125,SAGA GIDIYOR
78,571.5009765625,338.76885986328125,22.57843017578125,SAGA GIDIYOR
79,594.0794067382812,324.63446044921875,16.29913330078125,SAGA GIDIYOR
80,610.3785400390625,311.5450439453125,11.48138427734375,SAGA GIDIYOR
81,621.8599243164062,299.2850952148437,8.024658203125,SAGA GIDIYOR
82,629.8845825195312,287.912353515625,5.866455078125,SAGA GIDIYOR
