frame,t,x1,y1,x2,y2,cx,cy,conf,cls,width,height,fps,time_mode
12,0.20021590217668647,531.9525756835938,434.4771423339844,768.3612670898438,676.0296630859375,650.1569213867188,555.2534027099609,0.9004884958267212,32,1920,1080,59.93529919222022,cfr
13,0.21690056069141037,505.9794616699219,434.20294189453125,743.2310180664062,674.9525756835938,624.6052398681641,554.5777587890625,0.9231777787208557,32,1920,1080,59.93529919222022,cfr
14,0.23358521920613423,482.1284484863281,432.54156494140625,718.082275390625,673.15625,600.1053619384766,552.8489074707031,0.8910273313522339,32,1920,1080,59.93529919222022,cfr
15,0.2502698777208581,459.8901672363281,431.9206237792969,697.2005004882812,671.2302856445312,578.5453338623047,551.5754547119141,0.9239321351051331,32,1920,1080,59.93529919222022,cfr
16,0.26695453623558196,437.5637512207031,429.5179138183594,673.2730102539062,667.1279907226562,555.4183807373047,548.3229522705078,0.873982310295105,32,1920,1080,59.93529919222022,cfr
17,0.28363919475030586,414.19866943359375,424.9235534667969,653.6848754882812,664.537353515625,533.9417724609375,544.7304534912109,0.9185729026794434,32,1920,1080,59.93529919222022,cfr
18,0.3003238532650297,393.82318115234375,421.4665832519531,632.1881103515625,660.62939453125,513.0056457519531,541.0479888916016,0.8977846503257751,32,1920,1080,59.93529919222022,cfr
19,0.3170085117797536,374.2495422363281,417.56121826171875,611.1337280273438,659.06689453125,492.69163513183594,538.3140563964844,0.8766394853591919,32,1920,1080,59.93529919222022,cfr
20,0.3336931702944775,355.8614501953125,416.2581787109375,592.6311645507812,653.8342895507812,474.2463073730469,535.0462341308594,0.8712317943572998,32,1920,1080,59.93529919222022,cfr
21,0.3503778288092013,337.0610656738281,414.6499328613281,573.7901000976562,651.40283203125,455.4255828857422,533.0263824462891,0.8739027976989746,32,1920,1080,59.93529919222022,cfr
22,0.3670624873239252,320.4171447753906,413.5082702636719,557.4755859375,650.8771362304688,438.9463653564453,532.1927032470703,0.8839675188064575,32,1920,1080,59.93529919222022,cfr
23,0.3837471458386491,302.5342102050781,411.28289794921875,540.7443237304688,648.391357421875,421.63926696777344,529.8371276855469,0.8205821514129639,32,1920,1080,59.93529919222022,cfr
24,0.40043180435337294,288.6957702636719,410.0482177734375,528.4898071289062,647.7134399414062,408.59278869628906,528.8808288574219,0.8749010562896729,32,1920,1080,59.93529919222022,cfr
25,0.41711646286809684,273.3989562988281,409.1340637207031,514.4148559570312,646.7635498046875,393.9069061279297,527.9488067626953,0.8599118590354919,32,1920,1080,59.93529919222022,cfr
26,0.43380112138282073,260.3272705078125,409.288330078125,500.4440002441406,645.7415771484375,380.38563537597656,527.5149536132812,0.8014649152755737,32,1920,1080,59.93529919222022,cfr
27,0.45048577989754457,249.76002502441406,410.0303649902344,487.63104248046875,645.1282348632812,368.6955337524414,527.5792999267578,0.8578331470489502,32,1920,1080,59.93529919222022,cfr
28,0.46717043841226846,239.05613708496094,408.37811279296875,476.28955078125,645.1264038085938,357.67284393310547,526.7522583007812,0.849549412727356,32,1920,1080,59.93529919222022,cfr
29,0.48385509692699236,228.98240661621094,406.0616455078125,468.4165954589844,643.890380859375,348.69950103759766,524.9760131835938,0.868630051612854,32,1920,1080,59.93529919222022,cfr
30,0.5005397554417162,220.64089965820312,406.3639831542969,457.79461669921875,641.8256225585938,339.21775817871094,524.0948028564453,0.7715930938720703,32,1920,1080,59.93529919222022,cfr
31,0.51722441395644,212.1042022705078,405.3509216308594,450.972412109375,640.9111328125,331.5383071899414,523.1310272216797,0.8368384838104248,32,1920,1080,59.93529919222022,cfr
32,0.5339090724711639,206.1196746826172,404.8874816894531,444.7010192871094,639.2095336914062,325.4103469848633,522.0485076904297,0.7761710286140442,32,1920,1080,59.93529919222022,cfr
33,0.5505937309858878,200.71206665039062,403.2173156738281,439.5726013183594,638.267578125,320.142333984375,520.7424468994141,0.8729165196418762,32,1920,1080,59.93529919222022,cfr
34,0.5672783895006117,194.54420471191406,402.15081787109375,433.1007385253906,636.0523681640625,313.82247161865234,519.1015930175781,0.8714298009872437,32,1920,1080,59.93529919222022,cfr
35,0.5839630480153356,191.8165283203125,401.817626953125,430.2279357910156,635.0209350585938,311.02223205566406,518.4192810058594,0.8709375858306885,32,1920,1080,59.93529919222022,cfr
36,0.6006477065300594,191.37364196777344,398.8746643066406,428.8567199707031,633.775146484375,310.1151809692383,516.3249053955078,0.8914084434509277,32,1920,1080,59.93529919222022,cfr
37,0.6173323650447833,191.28199768066406,398.1149597167969,427.14898681640625,633.6032104492188,309.21549224853516,515.8590850830078,0.8490092754364014,32,1920,1080,59.93529919222022,cfr
38,0.6340170235595072,191.08396911621094,398.0798034667969,428.8960876464844,633.20361328125,309.99002838134766,515.6417083740234,0.8824771642684937,32,1920,1080,59.93529919222022,cfr
39,0.6507016820742311,191.90341186523438,398.2941589355469,429.3138732910156,633.3377685546875,310.608642578125,515.8159637451172,0.8609129190444946,32,1920,1080,59.93529919222022,cfr
40,0.667386340588955,194.386962890625,398.1402282714844,432.86700439453125,633.3031005859375,313.6269836425781,515.7216644287109,0.8805274367332458,32,1920,1080,59.93529919222022,cfr
41,0.6840709991036789,200.4082489013672,401.51934814453125,435.74627685546875,634.1187744140625,318.07726287841797,517.8190612792969,0.7967357635498047,32,1920,1080,59.93529919222022,cfr
42,0.7007556576184026,204.6796417236328,401.8695373535156,441.3065490722656,635.6525268554688,322.9930953979492,518.7610321044922,0.8467621207237244,32,1920,1080,59.93529919222022,cfr
43,0.7174403161331265,211.9178924560547,404.5743713378906,447.33355712890625,636.0858764648438,329.62572479248047,520.3301239013672,0.6413204669952393,32,1920,1080,59.93529919222022,cfr
44,0.7341249746478504,217.2864990234375,404.5675048828125,454.0729064941406,638.2410888671875,335.67970275878906,521.404296875,0.8513468503952026,32,1920,1080,59.93529919222022,cfr
45,0.7508096331625743,224.80499267578125,405.6713562011719,464.0457458496094,639.341552734375,344.4253692626953,522.5064544677734,0.8804357051849365,32,1920,1080,59.93529919222022,cfr
46,0.7674942916772982,236.34461975097656,407.3502502441406,470.86773681640625,640.544189453125,353.6061782836914,523.9472198486328,0.8303346633911133,32,1920,1080,59.93529919222022,cfr
47,0.7841789501920221,245.0372772216797,409.16180419921875,480.3235778808594,641.4094848632812,362.68042755126953,525.28564453125,0.8351132273674011,32,1920,1080,59.93529919222022,cfr
48,0.8008636087067459,257.2841796875,410.1922302246094,492.3708801269531,641.2587890625,374.82752990722656,525.7255096435547,0.8324281573295593,32,1920,1080,59.93529919222022,cfr
49,0.8175482672214698,269.3702087402344,409.5689697265625,504.87451171875,641.8873901367188,387.1223602294922,525.7281799316406,0.8644683361053467,32,1920,1080,59.93529919222022,cfr
50,0.8342329257361937,285.0367126464844,412.3539733886719,517.1890869140625,644.0336303710938,401.11289978027344,528.1938018798828,0.8785313367843628,32,1920,1080,59.93529919222022,cfr
51,0.8509175842509176,297.56781005859375,413.0988464355469,532.0512084960938,645.126953125,414.80950927734375,529.1128997802734,0.8547080159187317,32,1920,1080,59.93529919222022,cfr
52,0.8676022427656415,313.8175964355469,414.2635803222656,544.7468872070312,645.7570190429688,429.28224182128906,530.0102996826172,0.8307639360427856,32,1920,1080,59.93529919222022,cfr
53,0.8842869012803652,329.3868103027344,416.1244812011719,562.6424560546875,646.97119140625,446.01463317871094,531.5478363037109,0.8738837838172913,32,1920,1080,59.93529919222022,cfr
54,0.9009715597950891,348.2386779785156,416.0896911621094,576.8060913085938,647.3524169921875,462.5223846435547,531.7210540771484,0.8786582350730896,32,1920,1080,59.93529919222022,cfr
55,0.917656218309813,363.442138671875,417.7320556640625,597.4617309570312,651.1067504882812,480.4519348144531,534.4194030761719,0.8806098103523254,32,1920,1080,59.93529919222022,cfr
56,0.9343408768245369,383.60595703125,418.6438293457031,613.2232055664062,650.7158203125,498.4145812988281,534.6798248291016,0.9074531197547913,32,1920,1080,59.93529919222022,cfr
57,0.9510255353392608,401.29644775390625,421.47418212890625,634.0963745117188,653.3787231445312,517.6964111328125,537.4264526367188,0.870750904083252,32,1920,1080,59.93529919222022,cfr
58,0.9677101938539847,422.4163513183594,422.7898864746094,655.8975830078125,656.1716918945312,539.1569671630859,539.4807891845703,0.9235888123512268,32,1920,1080,59.93529919222022,cfr
59,0.9843948523687085,444.07342529296875,426.0476379394531,672.8662719726562,657.7716064453125,558.4698486328125,541.9096221923828,0.8956380486488342,32,1920,1080,59.93529919222022,cfr
60,1.0010795108834325,464.8222961425781,428.99139404296875,694.9197387695312,660.3753662109375,579.8710174560547,544.6833801269531,0.9161313772201538,32,1920,1080,59.93529919222022,cfr
61,1.0177641693981563,485.8957214355469,431.92254638671875,717.5594482421875,663.4682006835938,601.7275848388672,547.6953735351562,0.9085942506790161,32,1920,1080,59.93529919222022,cfr
62,1.03444882791288,509.5074462890625,431.96881103515625,740.2974243164062,664.461181640625,624.9024353027344,548.2149963378906,0.9176588654518127,32,1920,1080,59.93529919222022,cfr
63,1.051133486427604,533.1555786132812,434.0845947265625,763.3649291992188,666.2140502929688,648.26025390625,550.1493225097656,0.8985297083854675,32,1920,1080,59.93529919222022,cfr
64,1.0678181449423279,557.444091796875,434.687255859375,787.061279296875,669.2003173828125,672.252685546875,551.9437866210938,0.9213853478431702,32,1920,1080,59.93529919222022,cfr
65,1.0845028034570519,581.4849853515625,436.7200012207031,811.5584716796875,670.6240234375,696.521728515625,553.6720123291016,0.8910814523696899,32,1920,1080,59.93529919222022,cfr
66,1.1011874619717756,605.6731567382812,437.4292907714844,835.4555053710938,671.0020141601562,720.5643310546875,554.2156524658203,0.9227388501167297,32,1920,1080,59.93529919222022,cfr
67,1.1178721204864994,633.0155639648438,438.6865539550781,861.189208984375,672.357666015625,747.1023864746094,555.5221099853516,0.9087545871734619,32,1920,1080,59.93529919222022,cfr
68,1.1345567790012234,658.4353637695312,439.0045166015625,885.9201049804688,671.81103515625,772.177734375,555.4077758789062,0.916040301322937,32,1920,1080,59.93529919222022,cfr
69,1.1512414375159472,683.7071533203125,439.218505859375,912.3151245117188,672.8118286132812,798.0111389160156,556.0151672363281,0.9156694412231445,32,1920,1080,59.93529919222022,cfr
70,1.1679260960306712,708.990478515625,441.13128662109375,940.5839233398438,673.41650390625,824.7872009277344,557.2738952636719,0.923764169216156,32,1920,1080,59.93529919222022,cfr
71,1.184610754545395,736.5339965820312,441.18035888671875,964.32861328125,672.5885009765625,850.4313049316406,556.8844299316406,0.9170079231262207,32,1920,1080,59.93529919222022,cfr
72,1.2012954130601188,761.7794189453125,441.3888244628906,992.6710205078125,672.2246704101562,877.2252197265625,556.8067474365234,0.932138204574585,32,1920,1080,59.93529919222022,cfr
73,1.2179800715748428,788.20751953125,441.34454345703125,1018.2645263671875,673.0185546875,903.2360229492188,557.1815490722656,0.910717785358429,32,1920,1080,59.93529919222022,cfr
74,1.2346647300895666,815.1022338867188,440.5714416503906,1046.5606689453125,673.6011352539062,930.8314514160156,557.0862884521484,0.9048384428024292,32,1920,1080,59.93529919222022,cfr
75,1.2513493886042906,841.1803588867188,441.32244873046875,1075.2017822265625,674.8702392578125,958.1910705566406,558.0963439941406,0.8934627175331116,32,1920,1080,59.93529919222022,cfr
76,1.2680340471190144,869.0888671875,441.6795959472656,1101.3399658203125,673.8124389648438,985.2144165039062,557.7460174560547,0.8751553297042847,32,1920,1080,59.93529919222022,cfr
77,1.2847187056337384,896.3150024414062,440.9619140625,1129.4375,676.0867309570312,1012.8762512207031,558.5243225097656,0.921708345413208,32,1920,1080,59.93529919222022,cfr
78,1.3014033641484621,923.5482788085938,441.0501708984375,1155.7603759765625,674.8859252929688,1039.6543273925781,557.9680480957031,0.9100238680839539,32,1920,1080,59.93529919222022,cfr
79,1.318088022663186,950.3426513671875,441.94189453125,1185.2010498046875,674.4990234375,1067.7718505859375,558.220458984375,0.9203254580497742,32,1920,1080,59.93529919222022,cfr
80,1.33477268117791,974.7881469726562,441.116455078125,1211.4881591796875,675.8234252929688,1093.1381530761719,558.4699401855469,0.9082222580909729,32,1920,1080,59.93529919222022,cfr
81,1.3514573396926337,1000.530029296875,440.4042663574219,1238.108642578125,674.8345336914062,1119.3193359375,557.6194000244141,0.9051904678344727,32,1920,1080,59.93529919222022,cfr
82,1.3681419982073577,1028.312255859375,438.3719787597656,1264.1978759765625,672.623291015625,1146.2550659179688,555.4976348876953,0.9111977815628052,32,1920,1080,59.93529919222022,cfr
83,1.3848266567220815,1055.0819091796875,437.464599609375,1292.2386474609375,672.8047485351562,1173.6602783203125,555.1346740722656,0.8764033913612366,32,1920,1080,59.93529919222022,cfr
84,1.4015113152368053,1079.488525390625,434.580322265625,1318.01220703125,670.7737426757812,1198.7503662109375,552.6770324707031,0.913506031036377,32,1920,1080,59.93529919222022,cfr
85,1.4181959737515293,1104.097900390625,434.3540954589844,1345.505615234375,670.2847290039062,1224.8017578125,552.3194122314453,0.891838014125824,32,1920,1080,59.93529919222022,cfr
86,1.434880632266253,1129.42822265625,431.4518737792969,1371.3389892578125,667.2471923828125,1250.3836059570312,549.3495330810547,0.9004621505737305,32,1920,1080,59.93529919222022,cfr
87,1.451565290780977,1152.25634765625,430.1955871582031,1396.5098876953125,664.7040405273438,1274.3831176757812,547.4498138427734,0.8791074156761169,32,1920,1080,59.93529919222022,cfr
88,1.4682499492957009,1177.3212890625,427.30902099609375,1421.077880859375,663.1578369140625,1299.1995849609375,545.2334289550781,0.912213146686554,32,1920,1080,59.93529919222022,cfr
89,1.4849346078104246,1201.798583984375,425.5990295410156,1444.2877197265625,659.5411376953125,1323.0431518554688,542.5700836181641,0.8827592730522156,32,1920,1080,59.93529919222022,cfr
90,1.5016192663251486,1223.342041015625,422.30950927734375,1468.1416015625,658.8184814453125,1345.7418212890625,540.5639953613281,0.8751171827316284,32,1920,1080,59.93529919222022,cfr
91,1.5183039248398724,1244.54638671875,421.5830383300781,1491.94482421875,657.4854736328125,1368.24560546875,539.5342559814453,0.883567750453949,32,1920,1080,59.93529919222022,cfr
92,1.5349885833545964,1264.2247314453125,417.8594055175781,1513.979736328125,654.861572265625,1389.1022338867188,536.3604888916016,0.8981514573097229,32,1920,1080,59.93529919222022,cfr
93,1.5516732418693202,1285.5352783203125,417.46319580078125,1536.72412109375,653.8471069335938,1411.1296997070312,535.6551513671875,0.890339732170105,32,1920,1080,59.93529919222022,cfr
94,1.5683579003840442,1308.5582275390625,416.3533020019531,1557.93359375,651.9407958984375,1433.2459106445312,534.1470489501953,0.8265940546989441,32,1920,1080,59.93529919222022,cfr
95,1.585042558898768,1325.439453125,416.3141784667969,1577.9532470703125,651.2304077148438,1451.6963500976562,533.7722930908203,0.8283014297485352,32,1920,1080,59.93529919222022,cfr
96,1.6017272174134918,1346.325927734375,413.4223937988281,1595.878173828125,648.3490600585938,1471.10205078125,530.8857269287109,0.8242375254631042,32,1920,1080,59.93529919222022,cfr
97,1.6184118759282158,1364.8243408203125,413.6344299316406,1616.91796875,647.4075317382812,1490.8711547851562,530.5209808349609,0.8454557061195374,32,1920,1080,59.93529919222022,cfr
98,1.6350965344429396,1378.8502197265625,410.1017761230469,1632.3468017578125,645.343017578125,1505.5985107421875,527.7223968505859,0.8221980333328247,32,1920,1080,59.93529919222022,cfr
99,1.6517811929576636,1396.5743408203125,407.35198974609375,1650.09130859375,644.4111328125,1523.3328247070312,525.8815612792969,0.8063334822654724,32,1920,1080,59.93529919222022,cfr
100,1.6684658514723874,1410.408447265625,405.4353332519531,1667.06884765625,642.07568359375,1538.7386474609375,523.7555084228516,0.7396247982978821,32,1920,1080,59.93529919222022,cfr
101,1.6851505099871111,1424.968505859375,405.28363037109375,1680.6741943359375,639.4297485351562,1552.8213500976562,522.356689453125,0.7917468547821045,32,1920,1080,59.93529919222022,cfr
102,1.7018351685018351,1437.7838134765625,402.2345886230469,1694.79248046875,638.5753173828125,1566.2881469726562,520.4049530029297,0.81964510679245,32,1920,1080,59.93529919222022,cfr
103,1.718519827016559,1451.7322998046875,399.26605224609375,1708.9559326171875,635.5382690429688,1580.3441162109375,517.4021606445312,0.7371179461479187,32,1920,1080,59.93529919222022,cfr
104,1.735204485531283,1462.224853515625,397.4272155761719,1720.3465576171875,633.85791015625,1591.2857055664062,515.6425628662109,0.5364985466003418,32,1920,1080,59.93529919222022,cfr
105,1.7518891440460067,1472.2294921875,395.6053161621094,1731.7510986328125,632.5626220703125,1601.9902954101562,514.0839691162109,0.5823176503181458,32,1920,1080,59.93529919222022,cfr
106,1.7685738025607305,1480.25244140625,394.2408142089844,1743.6053466796875,630.1613159179688,1611.9288940429688,512.2010650634766,0.7186839580535889,32,1920,1080,59.93529919222022,cfr
107,1.7852584610754545,1489.7427978515625,393.31402587890625,1751.8406982421875,630.420654296875,1620.791748046875,511.8673400878906,0.735070526599884,32,1920,1080,59.93529919222022,cfr
108,1.8019431195901783,1497.6358642578125,393.20745849609375,1760.3863525390625,630.0120849609375,1629.0111083984375,511.6097717285156,0.6712153553962708,32,1920,1080,59.93529919222022,cfr
109,1.8186277781049023,1502.3358154296875,392.8796081542969,1768.6121826171875,628.648193359375,1635.4739990234375,510.76390075683594,0.7357327938079834,32,1920,1080,59.93529919222022,cfr
110,1.835312436619626,1507.6153564453125,392.4599304199219,1773.803466796875,629.909423828125,1640.7094116210938,511.18467712402344,0.7652639746665955,32,1920,1080,59.93529919222022,cfr
111,1.8519970951343498,1513.318359375,393.58154296875,1776.52587890625,628.6122436523438,1644.922119140625,511.0968933105469,0.6676299571990967,32,1920,1080,59.93529919222022,cfr
112,1.8686817536490739,1517.106201171875,391.9135437011719,1779.5003662109375,629.4318237304688,1648.3032836914062,510.6726837158203,0.5870537161827087,32,1920,1080,59.93529919222022,cfr
113,1.8853664121637976,1517.6090087890625,390.63299560546875,1783.26611328125,629.1491088867188,1650.4375610351562,509.89105224609375,0.6944841146469116,32,1920,1080,59.93529919222022,cfr
114,1.9020510706785216,1520.0504150390625,390.6415100097656,1783.7713623046875,629.3373413085938,1651.910888671875,509.9894256591797,0.7537648677825928,32,1920,1080,59.93529919222022,cfr
115,1.9187357291932454,1520.09375,391.1722412109375,1783.893798828125,629.5931396484375,1651.9937744140625,510.3826904296875,0.772616982460022,32,1920,1080,59.93529919222022,cfr
116,1.9354203877079694,1517.1632080078125,391.868408203125,1783.2271728515625,629.5980834960938,1650.1951904296875,510.7332458496094,0.6893657445907593,32,1920,1080,59.93529919222022,cfr
117,1.9521050462226932,1515.131591796875,392.5652160644531,1780.2119140625,630.0064697265625,1647.6717529296875,511.2858428955078,0.6914403438568115,32,1920,1080,59.93529919222022,cfr
118,1.968789704737417,1511.484375,393.48431396484375,1776.280517578125,629.7932739257812,1643.8824462890625,511.6387939453125,0.7584983110427856,32,1920,1080,59.93529919222022,cfr
119,1.985474363252141,1506.5091552734375,392.9480895996094,1771.5814208984375,630.0491333007812,1639.0452880859375,511.4986114501953,0.6829748153686523,32,1920,1080,59.93529919222022,cfr
120,2.002159021766865,1501.3917236328125,392.8542785644531,1767.3670654296875,630.1275634765625,1634.37939453125,511.4909210205078,0.6573231816291809,32,1920,1080,59.93529919222022,cfr
121,2.018843680281589,1496.36865234375,393.2956237792969,1760.6832275390625,632.0643310546875,1628.5259399414062,512.6799774169922,0.6421807408332825,32,1920,1080,59.93529919222022,cfr
122,2.0355283387963126,1487.2196044921875,393.5438537597656,1750.7764892578125,633.599853515625,1618.998046875,513.5718536376953,0.7535335421562195,32,1920,1080,59.93529919222022,cfr
123,2.0522129973110363,1478.28857421875,394.5083312988281,1741.58251953125,633.7249755859375,1609.935546875,514.1166534423828,0.49814096093177795,32,1920,1080,59.93529919222022,cfr
124,2.06889765582576,1468.63232421875,395.3442077636719,1731.9654541015625,635.3474731445312,1600.2988891601562,515.3458404541016,0.6511818766593933,32,1920,1080,59.93529919222022,cfr
125,2.0855823143404844,1457.0069580078125,397.61187744140625,1720.4111328125,638.8875732421875,1588.7090454101562,518.2497253417969,0.6412465572357178,32,1920,1080,59.93529919222022,cfr
126,2.102266972855208,1446.013671875,399.52825927734375,1708.6531982421875,639.6355590820312,1577.3334350585938,519.5819091796875,0.7561384439468384,32,1920,1080,59.93529919222022,cfr
127,2.118951631369932,1433.1995849609375,402.0722351074219,1692.9002685546875,641.548828125,1563.0499267578125,521.8105316162109,0.7709283232688904,32,1920,1080,59.93529919222022,cfr
128,2.1356362898846557,1421.0745849609375,405.3132019042969,1677.3746337890625,644.4630126953125,1549.224609375,524.8881072998047,0.7810599207878113,32,1920,1080,59.93529919222022,cfr
129,2.1523209483993795,1405.8438720703125,406.3209533691406,1664.84619140625,647.739990234375,1535.3450317382812,527.0304718017578,0.7206743955612183,32,1920,1080,59.93529919222022,cfr
130,2.1690056069141037,1389.458984375,407.5133972167969,1647.88525390625,648.2481079101562,1518.672119140625,527.8807525634766,0.7496770024299622,32,1920,1080,59.93529919222022,cfr
131,2.1856902654288275,1372.8687744140625,409.0866394042969,1629.2772216796875,650.2301025390625,1501.072998046875,529.6583709716797,0.8133682012557983,32,1920,1080,59.93529919222022,cfr
132,2.2023749239435513,1355.6580810546875,411.4189453125,1613.128173828125,652.8394775390625,1484.3931274414062,532.1292114257812,0.8107362985610962,32,1920,1080,59.93529919222022,cfr
133,2.219059582458275,1337.5733642578125,413.4068298339844,1592.0145263671875,653.9462280273438,1464.7939453125,533.6765289306641,0.8740735650062561,32,1920,1080,59.93529919222022,cfr
134,2.235744240972999,1316.636474609375,415.9444885253906,1572.5369873046875,657.026611328125,1444.5867309570312,536.4855499267578,0.8793900609016418,32,1920,1080,59.93529919222022,cfr
135,2.252428899487723,1298.568603515625,416.1455383300781,1551.79833984375,658.8455810546875,1425.1834716796875,537.4955596923828,0.813238263130188,32,1920,1080,59.93529919222022,cfr
136,2.269113558002447,1277.268310546875,417.13641357421875,1528.5450439453125,660.5972900390625,1402.9066772460938,538.8668518066406,0.876193642616272,32,1920,1080,59.93529919222022,cfr
137,2.2857982165171706,1256.9205322265625,417.5964660644531,1507.1817626953125,662.9224243164062,1382.0511474609375,540.2594451904297,0.8368024230003357,32,1920,1080,59.93529919222022,cfr
138,2.3024828750318944,1234.7198486328125,421.6006164550781,1483.524658203125,664.5758666992188,1359.1222534179688,543.0882415771484,0.8611651659011841,32,1920,1080,59.93529919222022,cfr
139,2.319167533546618,1211.6278076171875,422.20513916015625,1462.158935546875,666.9647827148438,1336.8933715820312,544.5849609375,0.8500352501869202,32,1920,1080,59.93529919222022,cfr
140,2.3358521920613424,1187.9227294921875,425.5096435546875,1436.344970703125,669.6793212890625,1312.1338500976562,547.594482421875,0.9132175445556641,32,1920,1080,59.93529919222022,cfr
141,2.352536850576066,1165.1361083984375,428.0461120605469,1412.01025390625,671.5205078125,1288.5731811523438,549.7833099365234,0.83835768699646,32,1920,1080,59.93529919222022,cfr
142,2.36922150909079,1139.8680419921875,430.3355712890625,1387.1611328125,673.2509765625,1263.5145874023438,551.7932739257812,0.9028014540672302,32,1920,1080,59.93529919222022,cfr
143,2.3859061676055138,1115.4017333984375,431.77252197265625,1360.203125,675.1539306640625,1237.8024291992188,553.4632263183594,0.882357656955719,32,1920,1080,59.93529919222022,cfr
144,2.4025908261202376,1089.8485107421875,432.7834167480469,1335.651123046875,676.8272705078125,1212.7498168945312,554.8053436279297,0.9122090935707092,32,1920,1080,59.93529919222022,cfr
145,2.419275484634962,1064.691650390625,434.5300598144531,1308.8724365234375,678.0971069335938,1186.7820434570312,556.3135833740234,0.857132613658905,32,1920,1080,59.93529919222022,cfr
146,2.4359601431496856,1037.7596435546875,434.2939453125,1283.05615234375,678.768310546875,1160.4078979492188,556.5311279296875,0.9022315740585327,32,1920,1080,59.93529919222022,cfr
147,2.4526448016644093,1012.4036865234375,437.7743225097656,1252.994384765625,680.0746459960938,1132.6990356445312,558.9244842529297,0.8752580285072327,32,1920,1080,59.93529919222022,cfr
148,2.469329460179133,983.8671264648438,438.1209411621094,1226.3546142578125,681.6171264648438,1105.1108703613281,559.8690338134766,0.9044480919837952,32,1920,1080,59.93529919222022,cfr
149,2.4860141186938574,957.9075317382812,438.7649230957031,1198.22021484375,681.9139404296875,1078.0638732910156,560.3394317626953,0.8954569697380066,32,1920,1080,59.93529919222022,cfr
150,2.502698777208581,932.4071655273438,438.7587890625,1172.3941650390625,682.0762939453125,1052.4006652832031,560.4175415039062,0.8841542601585388,32,1920,1080,59.93529919222022,cfr
151,2.519383435723305,902.0751342773438,440.0393371582031,1143.2733154296875,682.205810546875,1022.6742248535156,561.1225738525391,0.9050427675247192,32,1920,1080,59.93529919222022,cfr
152,2.5360680942380287,876.535400390625,439.97772216796875,1115.741943359375,682.2410888671875,996.138671875,561.1094055175781,0.8864379525184631,32,1920,1080,59.93529919222022,cfr
153,2.5527527527527525,850.0003662109375,440.42242431640625,1089.62353515625,682.3746948242188,969.8119506835938,561.3985595703125,0.9061942100524902,32,1920,1080,59.93529919222022,cfr
154,2.5694374112674767,821.693115234375,440.15936279296875,1059.8687744140625,682.1663818359375,940.7809448242188,561.1628723144531,0.9046671986579895,32,1920,1080,59.93529919222022,cfr
155,2.5861220697822005,796.9822998046875,440.760498046875,1032.9539794921875,681.6773071289062,914.9681396484375,561.2189025878906,0.9148640632629395,32,1920,1080,59.93529919222022,cfr
156,2.6028067282969243,769.5421142578125,440.15252685546875,1005.391845703125,681.8975219726562,887.4669799804688,561.0250244140625,0.8693555593490601,32,1920,1080,59.93529919222022,cfr
157,2.619491386811648,741.4188842773438,438.39019775390625,979.6849365234375,682.1279907226562,860.5519104003906,560.2590942382812,0.9030153155326843,32,1920,1080,59.93529919222022,cfr
