frame_idx,x_pred,y_pred
72,340.5010986328125,347.3773193359375
73,376.72418212890625,360.7930908203125
74,419.08160400390625,369.11822509765625
75,464.88671875,370.0987548828125
76,506.82135009765625,364.259521484375
77,542.8260498046875,352.6656188964844
78,571.5009765625,338.76885986328125
79,594.0794067382812,324.63446044921875
80,610.3785400390625,311.5450439453125
81,621.8599243164062,299.28509521484375
82,629.8845825195312,287.912353515625
83,635.7510375976562,277.72222900390625
84,640.233154296875,269.1773986816406
85,644.6193237304688,262.0308837890625
86,648.41455078125,256.70989990234375
87,652.1212158203125,252.70077514648438
88,654.9954833984375,250.302490234375
89,657.0177612304688,249.3043212890625
90,658.2437744140625,249.49679565429688
91,658.774658203125,250.663330078125
92,658.9918212890625,252.52005004882812
93,658.6039428710938,255.09600830078125
94,657.52587890625,258.37066650390625
95,655.2105712890625,262.65045166015625
96,650.3485717773438,268.6922607421875
97,644.4793701171875,276.16864013671875
98,636.1574096679688,285.96893310546875
99,625.8488159179688,297.9986572265625
100,612.700927734375,311.884521484375
101,595.9843139648438,326.15814208984375
102,571.5797119140625,340.86309814453125
103,539.4760131835938,354.81353759765625
104,500.41412353515625,365.9960632324219
105,456.370849609375,370.92919921875
106,411.42303466796875,368.9405822753906
107,370.95294189453125,358.8624267578125
108,334.5757751464844,342.5977783203125
109,304.9832763671875,324.3145751953125
110,285.00885009765625,309.127685546875
111,271.20391845703125,296.51141357421875
112,260.067626953125,285.22003173828125
113,250.78228759765625,275.41046142578125
114,243.3288116455078,267.1437072753906
115,237.9661407470703,260.4798889160156
116,234.15341186523438,255.29385375976562
117,231.83349609375,251.2939453125
118,230.47393798828125,248.45803833007812
119,229.948486328125,246.4398193359375
120,229.84986877441406,245.455322265625
121,230.2943115234375,245.66049194335938
122,231.52978515625,247.26638793945312
123,233.75201416015625,250.27383422851562
124,236.84442138671875,254.74911499023438
125,240.82896423339844,260.1855773925781
126,245.5958251953125,266.7841796875
127,251.6385040283203,274.7987060546875
128,259.58526611328125,285.05816650390625
129,271.3736267089844,298.17120361328125
130,288.42718505859375,313.7138671875
131,311.27655029296875,330.9083251953125
132,340.5506591796875,347.4442443847656
133,376.70733642578125,360.9156799316406
134,419.21307373046875,369.2091064453125
135,465.086669921875,370.118896484375
136,506.955810546875,364.2430114746094
137,542.831298828125,352.7247009277344
138,571.5559692382812,338.8468017578125
139,594.2681274414062,324.63861083984375
140,610.5134887695312,311.60211181640625
141,621.9766235351562,299.32537841796875
142,629.9353637695312,287.96490478515625
143,635.7559204101562,277.7855224609375
144,640.30029296875,269.1698303222656
145,644.6890869140625,261.99237060546875
146,648.4273681640625,256.6643981933594
147,652.0932006835938,252.69369506835938
148,654.9734497070312,250.2956085205078
149,657.1168823242188,249.21719360351562
150,658.245361328125,249.42984008789062
151,658.7017822265625,250.623779296875
152,658.9979248046875,252.43313598632812
153,658.7722778320312,254.93392944335938
154,657.671630859375,258.2098693847656
155,655.0125732421875,262.6389465332031
156,650.5855712890625,268.5846252441406
157,644.6019287109375,276.1209716796875
158,636.3494873046875,285.89959716796875
159,626.1196899414062,297.9017028808594
160,612.8229370117188,311.8940124511719
161,595.5930786132812,326.50201416015625
162,571.7866821289062,340.97869873046875
163,539.544921875,354.96881103515625
164,500.46258544921875,366.09149169921875
165,456.3681640625,370.9959716796875
166,411.40814208984375,369.1031494140625
167,370.890625,358.9619140625
168,334.5663757324219,342.656982421875
169,304.97003173828125,324.36505126953125
170,285.0290832519531,309.22821044921875
171,271.24493408203125,296.5633850097656
172,260.0837097167969,285.22821044921875
173,250.799560546875,275.3958740234375
174,243.32443237304688,267.1121826171875
175,237.9212646484375,260.4115905761719
176,234.08612060546875,255.23545837402344
177,231.82398986816406,251.1400146484375
178,230.4451446533203,248.28790283203125
179,229.85281372070312,246.31072998046875
180,229.73281860351562,245.35147094726562
181,230.175537109375,245.61187744140625
182,231.47317504882812,247.25738525390625
183,233.73770141601562,250.31076049804688
184,236.87045288085938,254.8199005126953
185,240.91262817382812,260.232421875
186,245.62094116210938,266.91070556640625
187,251.68194580078125,274.9967956542969
188,259.762451171875,285.2652587890625
189,271.64361572265625,298.324951171875
190,288.651611328125,313.8203430175781
191,311.4027099609375,330.9037170410156
192,340.5318603515625,347.5093994140625
193,376.90435791015625,360.83477783203125
194,419.28582763671875,369.0762939453125
195,464.97344970703125,370.00897216796875
196,506.73016357421875,364.23553466796875
197,542.7272338867188,352.69671630859375
198,571.4706420898438,338.82196044921875
199,594.0811157226562,324.6825256347656
200,610.4277954101562,311.5841064453125
201,622.3489379882812,298.92962646484375
202,629.9039306640625,287.677734375
203,635.4994506835938,277.64288330078125
204,640.0117797851562,269.1356201171875
205,644.36474609375,262.0480041503906
206,648.260986328125,256.6979675292969
207,651.9664916992188,252.7432861328125
208,654.9356689453125,250.35118103027344
209,657.0949096679688,249.29287719726562
210,658.1796264648438,249.546142578125
211,658.650634765625,250.75241088867188
212,658.904052734375,252.59860229492188
213,658.8541259765625,255.00894165039062
214,657.8133544921875,258.2505187988281
215,655.2913818359375,262.5746765136719
216,650.42333984375,268.60101318359375
217,644.4288330078125,276.14471435546875
218,636.0199584960938,286.05023193359375
219,626.0396728515625,297.9840087890625
220,612.9465942382812,311.882080078125
221,595.5310668945312,326.47900390625
222,571.394775390625,341.10626220703125
223,539.3186645507812,355.0330810546875
224,500.32623291015625,366.1190185546875
225,456.33514404296875,370.95086669921875
226,411.51507568359375,368.786376953125
227,370.94927978515625,358.71026611328125
228,334.521728515625,342.42718505859375
229,304.84881591796875,324.172119140625
230,284.9480285644531,309.1051940917969
231,271.22857666015625,296.51165771484375
232,260.09381103515625,285.1965026855469
233,250.7820587158203,275.39105224609375
234,243.33493041992188,267.141357421875
235,237.95367431640625,260.4917297363281
236,234.17874145507812,255.3340606689453
237,231.90509033203125,251.31732177734375
238,230.53564453125,248.4468994140625
239,229.95391845703125,246.4517822265625
240,229.82717895507812,245.511962890625
241,230.21600341796875,245.84788513183594
242,231.576171875,247.49148559570312
243,233.9007568359375,250.5152587890625
244,237.08139038085938,254.9591064453125
245,241.13427734375,260.317138671875
246,245.83070373535156,266.9329528808594
247,251.81605529785156,274.93157958984375
248,259.7795715332031,285.1160888671875
249,271.59356689453125,298.04180908203125
250,288.43853759765625,313.4803466796875
251,311.0047607421875,330.59649658203125
252,340.0906982421875,347.2437438964844
253,376.250732421875,360.75531005859375
254,418.71014404296875,369.19793701171875
255,464.61334228515625,370.2411193847656
256,506.662109375,364.44677734375
257,542.8212890625,352.80352783203125
258,571.5882568359375,338.83587646484375
259,594.251953125,324.61077880859375
260,610.6326293945312,311.44384765625
261,622.3699951171875,298.85015869140625
262,629.978271484375,287.597412109375
263,635.5122680664062,277.6075744628906
264,639.9539184570312,269.1680603027344
265,644.5015869140625,262.0190734863281
266,648.3711547851562,256.71978759765625
267,651.9405517578125,252.84725952148438
268,654.8991088867188,250.44400024414062
269,657.038330078125,249.396240234375
270,658.368896484375,249.4906463623047
271,658.872314453125,250.63156127929688
272,659.0975952148438,252.42901611328125
273,658.7103271484375,254.9666748046875
274,657.49560546875,258.3089904785156
275,654.7374877929688,262.81646728515625
276,650.3868408203125,268.7691650390625
277,644.6004028320312,276.2041015625
278,636.3175659179688,285.95111083984375
279,625.8076782226562,298.09832763671875
280,612.618408203125,312.03912353515625
281,596.0987548828125,326.21734619140625
282,572.0411987304688,340.7552490234375
283,539.6283569335938,354.79791259765625
284,500.4974365234375,365.99078369140625
285,456.4263916015625,370.961669921875
286,411.4793701171875,368.9971923828125
287,370.94793701171875,358.85675048828125
288,334.5130615234375,342.4892578125
289,304.802001953125,324.18377685546875
290,284.92108154296875,309.02789306640625
291,271.1435546875,296.438232421875
292,260.0162353515625,285.1595764160156
293,250.77548217773438,275.4008483886719
294,243.41232299804688,267.1146240234375
295,237.9805908203125,260.4316711425781
296,234.15196228027344,255.30699157714844
297,231.86404418945312,251.28802490234375
298,230.48455810546875,248.49119567871094
299,229.97991943359375,246.4954833984375
300,229.89573669433594,245.51922607421875
301,230.35934448242188,245.74755859375
302,231.6219024658203,247.35952758789062
303,233.86000061035156,250.36724853515625
304,236.9061279296875,254.86782836914062
305,240.93544006347656,260.31463623046875
306,245.7786102294922,266.9106750488281
307,251.82266235351562,274.9335021972656
308,259.7969970703125,285.12188720703125
309,271.55047607421875,298.2092590332031
310,288.5495910644531,313.69775390625
311,311.32354736328125,330.81256103515625
312,340.39617919921875,347.38543701171875
313,376.647216796875,360.857177734375
314,419.07696533203125,369.1556396484375
315,464.87420654296875,370.0824279785156
316,506.59149169921875,364.43072509765625
317,542.69482421875,352.9071960449219
318,571.5770874023438,338.956787109375
319,594.2996826171875,324.68408203125
320,610.6473999023438,311.52001953125
321,622.0511474609375,299.23529052734375
322,630.00390625,287.8484802246094
323,635.7681274414062,277.68603515625
324,640.2203979492188,269.1610412597656
325,644.7826538085938,261.886962890625
326,648.4518432617188,256.59307861328125
327,651.9697875976562,252.69725036621094
328,654.760986328125,250.37908935546875
329,656.687744140625,249.48654174804688
330,657.947021484375,249.68896484375
331,658.5241088867188,250.8649139404297
332,658.8712768554688,252.65701293945312
333,658.6591186523438,255.14724731445312
334,657.612548828125,258.3857421875
335,655.2889404296875,262.6189270019531
336,650.4705200195312,268.6144104003906
337,644.4404907226562,276.114501953125
338,636.2205810546875,285.8667297363281
339,625.6334838867188,298.0133361816406
340,612.8179931640625,311.80914306640625
341,595.3491821289062,326.44927978515625
342,571.4913940429688,340.8726806640625
343,539.4337158203125,354.80316162109375
344,500.40087890625,365.9385681152344
345,456.40460205078125,370.85772705078125
346,411.43426513671875,368.95294189453125
347,370.943115234375,358.87109375
348,334.60186767578125,342.59820556640625
349,304.9924011230469,324.306396484375
350,285.0206298828125,309.20587158203125
351,271.25494384765625,296.566650390625
352,260.1099853515625,285.244140625
353,250.82196044921875,275.4308776855469
354,243.3993377685547,267.1047668457031
355,237.95257568359375,260.399658203125
356,234.16055297851562,255.22032165527344
357,231.86048889160156,251.12368774414062
358,230.44326782226562,248.27230834960938
359,229.86500549316406,246.27548217773438
