frame_idx,x_pred,y_pred
89,316.2044677734375,260.3459167480469
90,322.7957763671875,261.324462890625
91,329.3858642578125,262.15765380859375
92,335.9042053222656,262.85479736328125
93,342.39178466796875,263.4715881347656
94,348.84576416015625,263.9811706542969
95,355.2591552734375,264.3948669433594
96,361.633056640625,264.6923828125
97,368.08905029296875,264.90966796875
98,374.6470947265625,264.9715881347656
99,381.3072509765625,264.94195556640625
100,388.158447265625,264.77490234375
101,395.22271728515625,264.5312194824219
102,402.58367919921875,264.1621398925781
103,410.1571350097656,263.6548767089844
104,417.9072570800781,263.05828857421875
105,425.91259765625,262.2818908691406
106,433.93572998046875,261.3395080566406
107,441.9541015625,260.29559326171875
108,449.9815673828125,259.1166687011719
109,457.79583740234375,257.88031005859375
110,465.45623779296875,256.5498352050781
111,472.849609375,255.1768035888672
112,479.90667724609375,253.76451110839844
113,486.6263427734375,252.36077880859375
114,493.03631591796875,250.9243927001953
115,499.03851318359375,249.48385620117188
116,504.7239990234375,248.02618408203125
117,510.133544921875,246.54281616210938
118,515.2750854492188,245.03489685058594
119,520.2062377929688,243.50323486328125
120,525.0455322265625,241.88580322265625
121,529.7655639648438,240.24462890625
122,534.4251708984375,238.5257110595703
123,538.9992065429688,236.74169921875
124,543.5723266601562,234.9864501953125
125,548.202880859375,233.17933654785156
126,552.7772216796875,231.31875610351562
127,557.26123046875,229.4219512939453
128,561.6887817382812,227.5306396484375
129,566.009765625,225.7098388671875
130,570.2222290039062,223.9215850830078
131,574.1688842773438,222.12930297851562
132,577.87109375,220.4086456298828
133,581.3121337890625,218.75392150878906
134,584.4772338867188,217.21237182617188
135,587.3861083984375,215.81362915039062
136,590.0119018554688,214.54364013671875
137,592.2892456054688,213.38461303710938
138,594.29052734375,212.37290954589844
139,595.97802734375,211.4901885986328
140,597.354736328125,210.73284912109375
141,598.4390869140625,210.0984344482422
142,599.2203369140625,209.56417846679688
143,599.7261352539062,209.15103149414062
144,599.985595703125,208.87640380859375
145,600.003173828125,208.7427520751953
146,599.7734375,208.7527313232422
147,599.2786254882812,208.90945434570312
148,598.5147705078125,209.2152557373047
149,597.4677734375,209.66932678222656
150,596.1334228515625,210.27976989746094
151,594.5401611328125,211.0091094970703
152,592.7368774414062,211.84231567382812
153,590.8125,212.7677001953125
154,588.8172607421875,213.75633239746094
155,586.7894897460938,214.80270385742188
156,584.7600708007812,215.89590454101562
157,582.6890258789062,217.05506896972656
158,580.5557250976562,218.22267150878906
159,578.3230590820312,219.44381713867188
160,575.93017578125,220.7688751220703
161,573.3649291992188,222.13720703125
162,570.6536254882812,223.49661254882812
163,567.6809692382812,224.88455200195312
164,564.4329223632812,226.35438537597656
165,560.9243774414062,227.8629150390625
166,557.1652221679688,229.45248413085938
167,553.1870727539062,231.05250549316406
168,549.0491333007812,232.63546752929688
169,544.7023315429688,234.1960906982422
170,540.16552734375,235.759521484375
171,535.458740234375,237.3157501220703
172,530.5823364257812,238.8991241455078
173,525.6304321289062,240.4461212158203
174,520.5904541015625,241.94850158691406
175,515.4598999023438,243.4542999267578
176,510.2926025390625,244.92396545410156
177,505.0474853515625,246.3980255126953
178,499.7369384765625,247.8895263671875
179,494.4532470703125,249.328857421875
180,489.17529296875,250.71868896484375
181,483.86773681640625,252.02725219726562
182,478.53076171875,253.3238983154297
183,473.2242431640625,254.56497192382812
184,467.93896484375,255.71688842773438
185,462.64349365234375,256.7972717285156
186,457.343505859375,257.80975341796875
187,452.05596923828125,258.74920654296875
188,446.7440185546875,259.6722106933594
189,441.441650390625,260.5441589355469
190,436.1427001953125,261.3269348144531
191,430.78411865234375,262.03021240234375
192,425.35028076171875,262.68841552734375
193,419.8974609375,263.27362060546875
194,414.30255126953125,263.800048828125
195,408.6064453125,264.2677307128906
196,402.816650390625,264.6075134277344
197,396.87286376953125,264.87127685546875
198,390.78656005859375,265.0237121582031
199,384.56500244140625,265.0627136230469
200,378.18865966796875,265.0263977050781
201,371.66363525390625,264.88214111328125
202,365.0574951171875,264.6639709472656
203,358.2934875488281,264.3323669433594
204,351.39398193359375,263.9069519042969
205,344.33551025390625,263.33856201171875
206,337.1230163574219,262.66455078125
207,329.6921691894531,261.8267517089844
208,322.05322265625,260.8250732421875
209,314.3258361816406,259.7786560058594
210,306.53509521484375,258.6508483886719
211,298.8120422363281,257.445556640625
212,291.0730895996094,256.1187438964844
213,283.47100830078125,254.72877502441406
214,276.1744689941406,253.36778259277344
215,269.18609619140625,251.96275329589844
216,262.5116271972656,250.51803588867188
217,256.1598205566406,249.03517150878906
218,250.15567016601562,247.50164794921875
219,244.48782348632812,245.94403076171875
220,239.21414184570312,244.37985229492188
221,234.36570739746094,242.82981872558594
222,229.89431762695312,241.24598693847656
223,225.75115966796875,239.63983154296875
224,221.92190551757812,238.0208282470703
225,218.34996032714844,236.3332977294922
226,215.05865478515625,234.6613311767578
227,212.03659057617188,233.01541137695312
228,209.2200927734375,231.38446044921875
229,206.64024353027344,229.8221893310547
230,204.2296600341797,228.24012756347656
231,201.88458251953125,226.638427734375
232,199.59640502929688,225.08045959472656
233,197.34814453125,223.5617218017578
234,195.1092071533203,222.04612731933594
235,192.8804473876953,220.57394409179688
236,190.60169982910156,219.14254760742188
237,188.22523498535156,217.77203369140625
238,185.77113342285156,216.49937438964844
239,183.24722290039062,215.35446166992188
240,180.65731811523438,214.29368591308594
241,177.9882049560547,213.2901611328125
242,175.3125762939453,212.40135192871094
243,172.6909942626953,211.61358642578125
244,170.22377014160156,210.92820739746094
245,167.98924255371094,210.36146545410156
246,166.03761291503906,209.88693237304688
247,164.42042541503906,209.49452209472656
248,163.18923950195312,209.22567749023438
249,162.35020446777344,209.0687713623047
250,161.90460205078125,209.0217742919922
251,161.8000946044922,209.0686492919922
252,162.015380859375,209.20436096191406
253,162.48985290527344,209.4163818359375
254,163.21038818359375,209.70753479003906
255,164.13162231445312,210.0701904296875
256,165.23365783691406,210.5127716064453
257,166.47280883789062,211.0027313232422
258,167.87924194335938,211.57777404785156
259,169.49778747558594,212.27474975585938
260,171.30905151367188,213.08351135253906
261,173.27740478515625,213.98843383789062
262,175.408203125,214.98524475097656
263,177.74053955078125,216.10377502441406
264,180.24818420410156,217.3198699951172
265,182.99722290039062,218.68576049804688
266,185.9364013671875,220.13282775878906
267,189.1124267578125,221.6875
268,192.51605224609375,223.3247528076172
269,196.09814453125,225.0257110595703
270,199.88319396972656,226.840087890625
271,203.93551635742188,228.7327117919922
272,208.18365478515625,230.62413024902344
273,212.61834716796875,232.4921875
274,217.27304077148438,234.3407745361328
275,222.11253356933594,236.1645965576172
276,227.18673706054688,238.0020751953125
277,232.43829345703125,239.74708557128906
278,237.83535766601562,241.46786499023438
279,243.3686065673828,243.1671142578125
280,248.98716735839844,244.82998657226562
281,254.75860595703125,246.50479125976562
282,260.5711364746094,248.15347290039062
283,266.40020751953125,249.73321533203125
284,272.26708984375,251.2286834716797
285,278.2080383300781,252.7369384765625
286,284.1780090332031,254.1476287841797
287,290.19757080078125,255.49710083007812
288,296.361328125,256.839599609375
289,302.5616149902344,258.0381164550781
290,308.7945861816406,259.12567138671875
291,315.1122741699219,260.146728515625
292,321.4943542480469,261.09222412109375
293,327.9238586425781,261.95477294921875
294,334.323486328125,262.65887451171875
295,340.62933349609375,263.2384033203125
296,346.91900634765625,263.7565612792969
297,353.18499755859375,264.2063903808594
298,359.4750061035156,264.5774230957031
299,365.8135986328125,264.81341552734375
300,372.1835632324219,264.9427490234375
301,378.6678466796875,264.9992980957031
302,385.3700256347656,264.9323425292969
303,392.2341613769531,264.7545471191406
304,399.2650451660156,264.4670104980469
305,406.4841003417969,264.04620361328125
306,413.81695556640625,263.5172119140625
307,421.376953125,262.8372802734375
308,429.04058837890625,261.9993591308594
309,436.702392578125,261.026611328125
310,444.4227294921875,259.9139099121094
311,452.0350341796875,258.72418212890625
312,459.49725341796875,257.48919677734375
313,466.83782958984375,256.14605712890625
314,473.8531494140625,254.8009033203125
315,480.54290771484375,253.4384002685547
316,486.94622802734375,252.0853271484375
317,493.0206298828125,250.73703002929688
318,498.78033447265625,249.38119506835938
319,504.2904052734375,248.0128631591797
320,509.52783203125,246.58990478515625
321,514.5011596679688,245.15057373046875
322,519.3283081054688,243.65594482421875
323,524.0449829101562,242.1136474609375
324,528.6602172851562,240.5435333251953
325,533.1826171875,238.95216369628906
326,537.7095336914062,237.2373809814453
327,542.2031860351562,235.51712036132812
328,546.7442016601562,233.76348876953125
329,551.2265014648438,231.9693145751953
330,555.6221313476562,230.1524200439453
331,559.9659423828125,228.32229614257812
332,564.2018432617188,226.48745727539062
333,568.3207397460938,224.70901489257812
334,572.2382202148438,222.96136474609375
335,575.9763793945312,221.27745056152344
336,579.4656372070312,219.64053344726562
337,582.7022705078125,218.0856170654297
338,585.696044921875,216.6668701171875
339,588.4325561523438,215.36314392089844
340,590.8446044921875,214.1681671142578
341,592.94921875,213.09243774414062
342,594.7798461914062,212.15289306640625
343,596.3043212890625,211.3312530517578
344,597.5213012695312,210.62893676757812
345,598.46142578125,210.04443359375
346,599.1182861328125,209.56143188476562
347,599.5224609375,209.20355224609375
348,599.6837768554688,208.97598266601562
349,599.6190795898438,208.89305114746094
350,599.3081665039062,208.9541473388672
351,598.7418212890625,209.15904235839844
352,597.89306640625,209.50921630859375
353,596.7487182617188,210.01324462890625
354,595.3035888671875,210.66490173339844
355,593.5875854492188,211.48960876464844
356,591.5598754882812,212.5183868408203
357,589.3084716796875,213.70619201660156
358,586.8336181640625,215.0770263671875
359,584.1246337890625,216.629150390625
360,581.1409301757812,218.38912963867188
361,577.8067016601562,220.29539489746094
362,574.0223388671875,222.3631591796875
363,569.7517700195312,224.5716552734375
364,564.9132080078125,226.93698120117188
365,559.5430908203125,229.37059020996094
366,553.6876220703125,231.8526611328125
367,547.4385986328125,234.332275390625
368,540.974609375,236.7283172607422
369,534.3239135742188,239.04397583007812
370,527.6519165039062,241.17210388183594
371,520.8310546875,243.23190307617188
372,514.0253295898438,245.18740844726562
373,507.27392578125,247.0155029296875
374,500.52294921875,248.77313232421875
375,493.8656005859375,250.41514587402344
376,487.22833251953125,251.983642578125
377,480.67333984375,253.44631958007812
378,474.1605224609375,254.81524658203125
379,467.66595458984375,256.07568359375
380,461.21533203125,257.2518005371094
381,454.82220458984375,258.3067932128906
382,448.4669189453125,259.3233642578125
383,442.21221923828125,260.26416015625
384,436.06976318359375,261.09649658203125
385,430.01324462890625,261.8262634277344
386,424.05950927734375,262.4642028808594
387,418.29296875,263.0276794433594
388,412.68499755859375,263.51849365234375
389,407.27886962890625,263.9175109863281
390,402.07366943359375,264.2471008300781
391,397.0826416015625,264.4869689941406
392,392.3094787597656,264.68670654296875
393,387.77960205078125,264.8132019042969
394,383.46282958984375,264.8430480957031
395,379.3963928222656,264.81243896484375
396,375.6160583496094,264.7325134277344
397,372.18304443359375,264.60577392578125
398,369.1538391113281,264.45770263671875
399,366.5563049316406,264.2940673828125
400,364.4970703125,264.1806335449219
401,363.00238037109375,264.0841979980469
402,362.10400390625,263.997314453125
403,361.72882080078125,263.9175109863281
404,361.6688232421875,263.7973327636719
405,361.81219482421875,263.65850830078125
406,361.9848327636719,263.4945373535156
407,362.0370178222656,263.28375244140625
408,361.7992248535156,263.07391357421875
409,361.2201843261719,262.81689453125
410,360.1645812988281,262.5442199707031
411,358.6141357421875,262.2989196777344
412,356.4133605957031,261.99859619140625
413,353.5496520996094,261.68194580078125
414,350.10772705078125,261.3264465332031
415,345.9872741699219,260.8916931152344
416,341.11517333984375,260.3209533691406
417,335.5371398925781,259.67889404296875
418,329.313232421875,258.91278076171875
419,322.56640625,258.1335754394531
420,315.3850402832031,257.2892150878906
421,307.88995361328125,256.33709716796875
422,300.02337646484375,255.2489776611328
423,291.9444274902344,254.04306030273438
424,283.8149719238281,252.80621337890625
425,275.63665771484375,251.43104553222656
426,267.525146484375,249.96707153320312
427,259.54534912109375,248.35008239746094
428,251.7093963623047,246.6055908203125
429,244.1732177734375,244.77452087402344
430,236.99063110351562,242.81903076171875
431,230.16995239257812,240.73045349121094
432,223.8260955810547,238.58604431152344
433,217.98130798339844,236.33250427246094
434,212.70883178710938,234.1158447265625
435,207.95858764648438,231.88507080078125
436,203.6907196044922,229.62881469726562
437,199.87884521484375,227.40383911132812
438,196.46337890625,225.2470245361328
439,193.37313842773438,223.1348114013672
440,190.5217742919922,221.0691680908203
441,187.7845458984375,219.06268310546875
442,185.09349060058594,217.15191650390625
443,182.3865203857422,215.403564453125
444,179.61752319335938,213.79331970214844
445,176.7364959716797,212.3427734375
446,173.76327514648438,211.07350158691406
447,170.74627685546875,209.97128295898438
448,167.76687622070312,209.0197296142578
449,164.97821044921875,208.25950622558594
450,162.6088409423828,207.712158203125
451,160.82814025878906,207.38372802734375
452,159.7422332763672,207.2765350341797
453,159.3748016357422,207.38150024414062
454,159.67161560058594,207.68692016601562
455,160.53590393066406,208.1531219482422
456,161.86090087890625,208.75759887695312
457,163.53318786621094,209.47015380859375
458,165.52296447753906,210.33103942871094
459,167.789306640625,211.32681274414062
460,170.27279663085938,212.43272399902344
461,172.89259338378906,213.6265106201172
462,175.63540649414062,214.90493774414062
463,178.51658630371094,216.27297973632812
464,181.55125427246094,217.7714080810547
465,184.71817016601562,219.3340301513672
466,187.990966796875,220.93658447265625
467,191.40475463867188,222.6060333251953
468,194.9679718017578,224.31907653808594
469,198.71290588378906,226.13453674316406
470,202.68267822265625,228.02725219726562
471,206.8135528564453,229.89222717285156
472,211.1586151123047,231.769287109375
473,215.78953552246094,233.73019409179688
474,220.6444091796875,235.66421508789062
475,225.82162475585938,237.61277770996094
476,231.1947784423828,239.45819091796875
477,236.72789001464844,241.2512664794922
478,242.3992462158203,243.01568603515625
479,248.16864013671875,244.7156982421875
480,254.05763244628906,246.39556884765625
481,260.0582580566406,248.07559204101562
482,266.07672119140625,249.68658447265625
483,272.12591552734375,251.20269775390625
484,278.177734375,252.68162536621094
485,284.2755432128906,254.0960693359375
486,290.49261474609375,255.51870727539062
487,296.85809326171875,256.9219970703125
488,303.2908935546875,258.18182373046875
489,309.76922607421875,259.3243103027344
490,316.3212585449219,260.39569091796875
491,322.94390869140625,261.3779296875
492,329.5271301269531,262.2032165527344
493,336.0325622558594,262.89581298828125
494,342.4466552734375,263.45513916015625
495,348.8319091796875,263.9502868652344
496,355.1934814453125,264.36572265625
497,361.56060791015625,264.6806640625
498,368.01385498046875,264.91107177734375
499,374.5653076171875,264.975830078125
500,381.24822998046875,264.9485778808594
501,388.103515625,264.7833557128906
502,395.1744384765625,264.543212890625
503,402.5233154296875,264.16162109375
504,410.1009826660156,263.6668395996094
505,417.85943603515625,263.0503845214844
506,425.8572998046875,262.25384521484375
507,433.8690185546875,261.3167724609375
508,441.8819580078125,260.2868957519531
509,449.93359375,259.1167297363281
510,457.77215576171875,257.87603759765625
511,465.43304443359375,256.56707763671875
512,472.8455810546875,255.20718383789062
513,479.931640625,253.79495239257812
514,486.66632080078125,252.37533569335938
515,493.03125,250.93414306640625
516,499.0106201171875,249.4959716796875
517,504.68963623046875,248.01373291015625
518,510.072998046875,246.47427368164062
519,515.1432495117188,244.9685821533203
520,520.0951538085938,243.37960815429688
521,524.91552734375,241.77015686035156
522,529.6643676757812,240.1474151611328
523,534.3732299804688,238.44679260253906
524,539.0198364257812,236.6891632080078
525,543.6445922851562,234.94676208496094
526,548.3071899414062,233.15675354003906
527,552.9256591796875,231.32992553710938
528,557.43994140625,229.44728088378906
529,561.8719482421875,227.56129455566406
530,566.1471557617188,225.71640014648438
531,570.3204956054688,223.9273223876953
532,574.2362670898438,222.13819885253906
533,577.909912109375,220.41641235351562
534,581.328125,218.76419067382812
535,584.492431640625,217.23390197753906
536,587.4015502929688,215.8450469970703
537,590.0126953125,214.57818603515625
538,592.2782592773438,213.41928100585938
539,594.2679443359375,212.4015655517578
540,595.93603515625,211.5067596435547
541,597.3060302734375,210.7412872314453
542,598.3884887695312,210.0978240966797
543,599.1705322265625,209.5576171875
544,599.6785888671875,209.13914489746094
545,599.9432373046875,208.85763549804688
546,599.9822387695312,208.7247314453125
547,599.7777709960938,208.73971557617188
548,599.3071899414062,208.90708923339844
549,598.5625,209.2186279296875
550,597.5150146484375,209.68670654296875
551,596.17578125,210.294921875
552,594.5714111328125,211.02273559570312
553,592.7493286132812,211.85049438476562
554,590.8112182617188,212.77420043945312
555,588.8055419921875,213.7656707763672
556,586.775634765625,214.80166625976562
557,584.7490234375,215.8970489501953
558,582.6845703125,217.0489044189453
559,580.55224609375,218.214599609375
560,578.3182983398438,219.44293212890625
561,575.9386596679688,220.7670440673828
562,573.3829345703125,222.12855529785156
563,570.6618041992188,223.4887237548828
564,567.68603515625,224.87269592285156
565,564.44287109375,226.33766174316406
566,560.9509887695312,227.8269805908203
567,557.195556640625,229.4053192138672
568,553.2266235351562,231.00457763671875
569,549.0748291015625,232.61331176757812
570,544.7376098632812,234.18081665039062
571,540.2005004882812,235.74725341796875
572,535.4925537109375,237.31314086914062
573,530.6163940429688,238.89572143554688
574,525.6672973632812,240.42921447753906
575,520.6116333007812,241.9430694580078
576,515.4879150390625,243.44337463378906
577,510.31829833984375,244.91949462890625
578,505.0863037109375,246.3780975341797
579,499.76788330078125,247.8799285888672
580,494.467041015625,249.3495635986328
581,489.2017822265625,250.74072265625
582,483.8834228515625,252.08447265625
583,478.557373046875,253.3705596923828
584,473.2506103515625,254.59375
585,467.963134765625,255.74212646484375
586,462.65960693359375,256.821044921875
587,457.35491943359375,257.83807373046875
588,452.06939697265625,258.77301025390625
589,446.74615478515625,259.6845397949219
590,441.43682861328125,260.5548095703125
591,436.13018798828125,261.3339538574219
592,430.75567626953125,262.0234680175781
593,425.30853271484375,262.6705017089844
594,419.841796875,263.2538146972656
595,414.262451171875,263.79107666015625
596,408.5715637207031,264.2437744140625
597,402.7790222167969,264.5904541015625
598,396.8377685546875,264.8590393066406
599,390.7513122558594,265.02978515625
600,384.5571594238281,265.081787109375
601,378.21270751953125,265.0616760253906
602,371.7108459472656,264.92041015625
603,365.1400146484375,264.7245788574219
604,358.4156494140625,264.4000549316406
605,351.50213623046875,263.95220947265625
606,344.4347229003906,263.3713073730469
607,337.1859130859375,262.6651916503906
608,329.72808837890625,261.8216247558594
609,322.0653991699219,260.8247375488281
610,314.3165588378906,259.7859802246094
611,306.52099609375,258.65008544921875
612,298.76739501953125,257.4326477050781
613,291.03265380859375,256.11651611328125
614,283.4436340332031,254.72921752929688
615,276.1626892089844,253.37240600585938
616,269.1763000488281,251.95957946777344
617,262.4817810058594,250.49667358398438
618,256.12115478515625,249.0084686279297
619,250.10391235351562,247.4695281982422
620,244.43603515625,245.9121551513672
621,239.18353271484375,244.36917114257812
622,234.37588500976562,242.8430938720703
623,229.914794921875,241.252685546875
624,225.76161193847656,239.628662109375
625,221.9078369140625,237.98974609375
626,218.32281494140625,236.2923126220703
627,215.02366638183594,234.620849609375
628,212.01295471191406,232.99061584472656
629,209.21926879882812,231.3654022216797
630,206.60882568359375,229.74220275878906
631,204.16073608398438,228.13427734375
632,201.81556701660156,226.53895568847656
633,199.54737854003906,224.99342346191406
634,197.33084106445312,223.4996337890625
635,195.1254425048828,222.0051727294922
636,192.92251586914062,220.55899047851562
637,190.65692138671875,219.13897705078125
638,188.2756805419922,217.77163696289062
639,185.80934143066406,216.49771118164062
640,183.27725219726562,215.35733032226562
641,180.67779541015625,214.29443359375
642,177.9940185546875,213.2952880859375
643,175.30703735351562,212.4084014892578
644,172.7027587890625,211.6450653076172
645,170.24928283691406,210.96939086914062
646,168.02342224121094,210.40396118164062
647,166.0664520263672,209.91751098632812
648,164.4319610595703,209.51736450195312
649,163.19046020507812,209.24688720703125
650,162.3392791748047,209.08653259277344
651,161.881591796875,209.03616333007812
652,161.78060913085938,209.0795135498047
653,161.98248291015625,209.20449829101562
654,162.46450805664062,209.41201782226562
655,163.17942810058594,209.6977081298828
656,164.11196899414062,210.0672149658203
657,165.20895385742188,210.4915771484375
658,166.45059204101562,210.9781951904297
659,167.8679962158203,211.5652313232422
660,169.49777221679688,212.26809692382812
661,171.3059844970703,213.06787109375
662,173.2875518798828,213.98468017578125
663,175.4396209716797,214.99839782714844
664,177.77896118164062,216.121337890625
665,180.3197021484375,217.37210083007812
666,183.09869384765625,218.7617645263672
667,186.052734375,220.21615600585938
668,189.19142150878906,221.73890686035156
669,192.5577392578125,223.35733032226562
670,196.0955810546875,225.03858947753906
671,199.84625244140625,226.83929443359375
672,203.8671875,228.71177673339844
673,208.07418823242188,230.5780487060547
674,212.51910400390625,232.48391723632812
675,217.19540405273438,234.34873962402344
676,222.04957580566406,236.1732177734375
677,227.13316345214844,238.00514221191406
678,232.37277221679688,239.73138427734375
679,237.7554168701172,241.4261474609375
680,243.27328491210938,243.11444091796875
681,248.885009765625,244.76748657226562
682,254.63937377929688,246.434814453125
683,260.4678649902344,248.0882110595703
684,266.3092346191406,249.67904663085938
685,272.20526123046875,251.19808959960938
686,278.1175842285156,252.66363525390625
687,284.07781982421875,254.07110595703125
688,290.1087646484375,255.43861389160156
689,296.3155212402344,256.8147277832031
690,302.5682373046875,258.05059814453125
691,308.84326171875,259.15069580078125
692,315.1998291015625,260.18450927734375
693,321.6080322265625,261.13739013671875
694,328.0449523925781,261.9993896484375
695,334.4403076171875,262.6834411621094
696,340.7398681640625,263.2541198730469
697,347.0364990234375,263.7735290527344
698,353.31341552734375,264.22882080078125
699,359.60552978515625,264.6178283691406
700,365.9478759765625,264.8704528808594
701,372.3067626953125,264.9931945800781
702,378.76690673828125,265.0220031738281
703,385.41510009765625,264.92840576171875
704,392.20819091796875,264.7279052734375
705,399.19964599609375,264.421630859375
706,406.39483642578125,264.0076599121094
707,413.7247009277344,263.4775390625
708,421.28253173828125,262.80145263671875
709,428.9617919921875,261.97076416015625
710,436.64093017578125,260.9876708984375
711,444.356201171875,259.892333984375
712,451.98388671875,258.710205078125
713,459.45318603515625,257.48095703125
714,466.77508544921875,256.1720886230469
715,473.81915283203125,254.8416748046875
716,480.53826904296875,253.4898681640625
717,486.9434814453125,252.13992309570312
718,493.00732421875,250.78250122070312
719,498.74908447265625,249.4176025390625
720,504.2462158203125,248.01248168945312
721,509.466796875,246.59768676757812
722,514.4376831054688,245.16363525390625
723,519.2656860351562,243.67446899414062
724,523.9993896484375,242.12869262695312
725,528.619873046875,240.5619354248047
726,533.1583251953125,238.96087646484375
727,537.6779174804688,237.266845703125
728,542.1853637695312,235.54345703125
729,546.713623046875,233.77806091308594
730,551.1875610351562,231.97740173339844
731,555.5756225585938,230.1408233642578
732,559.91259765625,228.29318237304688
733,564.1354370117188,226.45071411132812
734,568.2445678710938,224.654541015625
735,572.169677734375,222.89439392089844
736,575.919921875,221.2076416015625
737,579.4283447265625,219.5753936767578
738,582.6914672851562,218.02337646484375
739,585.7039184570312,216.6063232421875
740,588.4661865234375,215.31558227539062
741,590.894287109375,214.13037109375
742,593.0005493164062,213.06114196777344
743,594.8129272460938,212.12242126464844
744,596.3300170898438,211.30677795410156
745,597.5396728515625,210.61036682128906
746,598.468505859375,210.02549743652344
747,599.1212158203125,209.54296875
748,599.5286865234375,209.1876983642578
749,599.7020874023438,208.972412109375
750,599.6174926757812,208.889892578125
751,599.28955078125,208.94949340820312
752,598.70556640625,209.15509033203125
753,597.8435668945312,209.50619506835938
754,596.6946411132812,210.02296447753906
755,595.2462768554688,210.6775360107422
756,593.5249633789062,211.51390075683594
757,591.50244140625,212.53530883789062
758,589.24853515625,213.72792053222656
759,586.7794189453125,215.09764099121094
760,584.0717163085938,216.64080810546875
761,581.0889282226562,218.391845703125
762,577.7727661132812,220.28736877441406
763,574.0052490234375,222.34434509277344
764,569.7291870117188,224.5575714111328
765,564.8935546875,226.9304962158203
766,559.5355834960938,229.37046813964844
767,553.680419921875,231.8621368408203
768,547.4435424804688,234.33868408203125
769,540.9915161132812,236.72842407226562
770,534.349609375,239.03488159179688
771,527.6668701171875,241.1677703857422
772,520.8938598632812,243.20326232910156
773,514.100830078125,245.13949584960938
774,507.29168701171875,246.99496459960938
775,500.5284423828125,248.77110290527344
776,493.8736572265625,250.42713928222656
777,487.25091552734375,251.98208618164062
778,480.69476318359375,253.42703247070312
779,474.17041015625,254.770751953125
780,467.65582275390625,256.0260009765625
781,461.1895751953125,257.2118835449219
782,454.79620361328125,258.26885986328125
783,448.43719482421875,259.2757263183594
784,442.17156982421875,260.2149658203125
785,436.03265380859375,261.0614013671875
786,429.98175048828125,261.8012390136719
787,424.04345703125,262.45916748046875
