frame_idx,x_pred,y_pred
235,1.8125501871109009,-0.09630251675844193
236,1.8359853029251099,-0.09699121862649918
237,1.8363298177719116,-0.09005778282880783
238,1.8267461061477661,-0.07851184159517288
239,1.8113561868667603,-0.045006267726421356
240,1.7947970628738403,-0.005284570157527924
241,1.7812684774398804,0.026564352214336395
242,1.7718242406845093,0.05343583971261978
243,1.7669119834899902,0.07851014286279678
244,1.7655525207519531,0.10213176161050797
245,1.7655664682388306,0.12085922062397003
246,1.7637664079666138,0.134489506483078
247,1.753754734992981,0.14535650610923767
248,1.72821044921875,0.1550942361354828
249,1.6970914602279663,0.15972784161567688
250,1.6770429611206055,0.15536171197891235
251,1.6692112684249878,0.14803361892700195
252,1.6671828031539917,0.14335262775421143
253,1.6669858694076538,0.14030854403972626
254,1.6673545837402344,0.1382003128528595
255,1.6678651571273804,0.13660642504692078
256,1.6684495210647583,0.13518023490905762
257,1.669301152229309,0.13326379656791687
258,1.6711853742599487,0.12881401181221008
259,1.6769291162490845,0.11435279995203018
260,1.6934419870376587,0.07038112729787827
261,1.7206496000289917,-0.006558828055858612
262,1.7475318908691406,-0.08583024889230728
263,1.7690681219100952,-0.15076944231987
264,1.7851924896240234,-0.1996714174747467
265,1.7969754934310913,-0.2349546253681183
266,1.8054879903793335,-0.259653240442276
267,1.8116244077682495,-0.2765726149082184
268,1.8160479068756104,-0.2879433333873749
269,1.819236159324646,-0.2954404652118683
270,1.8215290307998657,-0.3002663254737854
271,1.8231719732284546,-0.30327945947647095
272,1.824336051940918,-0.30506470799446106
273,1.8251391649246216,-0.3060115873813629
274,1.8256622552871704,-0.30638206005096436
275,1.8259588479995728,-0.30634891986846924
276,1.826058268547058,-0.3060057461261749
277,1.8259748220443726,-0.30537834763526917
278,1.82569420337677,-0.30437934398651123
279,1.82510507106781,-0.30259692668914795
280,1.82388436794281,-0.29882538318634033
281,1.8209216594696045,-0.2890808582305908
282,1.8125704526901245,-0.26103469729423523
283,1.7941220998764038,-0.20088443160057068
284,1.7707196474075317,-0.1265830397605896
285,1.7494326829910278,-0.0613124743103981
286,1.7310465574264526,-0.008879952132701874
287,1.7155523300170898,0.031831882894039154
288,1.7028251886367798,0.06286754459142685
289,1.6926389932632446,0.08619283884763718
290,1.6846920251846313,0.10349849611520767
291,1.6786547899246216,0.11620113998651505
292,1.674219012260437,0.12545858323574066
293,1.6711242198944092,0.13222172856330872
294,1.669154405593872,0.13725891709327698
295,1.6681722402572632,0.1412603259086609
296,1.6680539846420288,0.1447819471359253
297,1.6686009168624878,0.1481626033782959
298,1.6695376634597778,0.15150335431098938
299,1.6705290079116821,0.15464767813682556
300,1.6713296175003052,0.1573365032672882
301,1.6719369888305664,0.1593495011329651
302,1.6727901697158813,0.16002655029296875
303,1.675992727279663,0.15445983409881592
304,1.687527060508728,0.1263394057750702
305,1.7066692113876343,0.08806522935628891
306,1.7252897024154663,0.06576532870531082
307,1.7384984493255615,0.052732281386852264
308,1.7458641529083252,0.043143562972545624
309,1.7485989332199097,0.035169295966625214
310,1.7480441331863403,0.028412677347660065
311,1.745839238166809,0.023472584784030914
312,1.744254469871521,0.02265932410955429
313,1.7448198795318604,0.030264563858509064
314,1.7445553541183472,0.04728034883737564
315,1.741097331047058,0.07074207812547684
316,1.734330415725708,0.09369385987520218
317,1.7259360551834106,0.11258634179830551
318,1.7174979448318481,0.12740792334079742
319,1.7094053030014038,0.13924631476402283
320,1.701367735862732,0.1494239866733551
321,1.6941691637039185,0.1604677438735962
322,1.6873232126235962,0.183528333902359
323,1.6033692359924316,0.3344678282737732
324,1.5286167860031128,0.4670674800872803
325,1.4768468141555786,0.5630970001220703
326,1.4391051530838013,0.6330711841583252
327,1.4051539897918701,0.6839334964752197
328,1.3637129068374634,0.7199701070785522
329,1.324400782585144,0.7437683343887329
330,1.2983587980270386,0.7618848085403442
331,1.281331181526184,0.7791280150413513
332,1.267866849899292,0.7973446846008301
333,1.255669355392456,0.8174818754196167
334,1.2442059516906738,0.8407240509986877
335,1.233405590057373,0.8674732446670532
336,1.2218528985977173,0.8985636234283447
337,1.1907682418823242,0.9479233026504517
338,1.106488585472107,1.0305593013763428
339,1.0492695569992065,1.1193552017211914
340,1.015651822090149,1.2097498178482056
341,0.9432525038719177,1.2905339002609253
342,0.8588551878929138,1.3917912244796753
343,0.7532629370689392,1.6170661449432373
344,0.7035737633705139,1.6928449869155884
345,0.6998656392097473,1.6705695390701294
346,0.7168191075325012,1.6280161142349243
347,0.7387331128120422,1.5929218530654907
348,0.7573654055595398,1.5724252462387085
349,0.7632091641426086,1.63544762134552
350,0.7388233542442322,1.8113523721694946
351,0.7088578343391418,1.8959134817123413
352,0.6868353486061096,1.9331167936325073
353,0.6746177077293396,1.947906255722046
354,0.6702977418899536,1.9511693716049194
355,0.6740111708641052,1.9450372457504272
356,0.6856164932250977,1.9305765628814697
357,0.7000524401664734,1.915722370147705
358,0.711184561252594,1.917386770248413
359,0.714815080165863,1.9478116035461426
360,0.710525631904602,1.980718970298767
361,0.7126322388648987,1.9913862943649292
362,0.7247454524040222,1.9780558347702026
363,0.7406412959098816,1.945725440979004
364,0.7560037970542908,1.902971863746643
365,0.7707614302635193,1.8644893169403076
366,0.7845337986946106,1.8352642059326172
367,0.7965322732925415,1.8139551877975464
368,0.8065402507781982,1.7988673448562622
369,0.8146937489509583,1.7888292074203491
370,0.8214642405509949,1.7828115224838257
371,0.8369011878967285,1.76606023311615
372,0.9267776012420654,1.6345468759536743
373,1.003762125968933,1.4772424697875977
374,1.0835734605789185,1.2129915952682495
375,1.1480106115341187,1.0407739877700806
376,1.1869851350784302,0.934403657913208
377,1.205706000328064,0.8710616230964661
378,1.2128125429153442,0.8328655958175659
379,1.2150903940200806,0.8057010769844055
380,1.2288949489593506,0.7527422904968262
381,1.3682575225830078,0.4218122959136963
382,1.476166844367981,0.14644858241081238
383,1.597725510597229,0.013815827667713165
384,1.6800028085708618,-0.04849652200937271
385,1.7156141996383667,-0.06663305312395096
386,1.7722431421279907,-0.08502046018838882
387,1.8109689950942993,-0.08722773939371109
388,1.8221921920776367,-0.07589694112539291
389,1.8234974145889282,-0.06524383276700974
390,1.8190988302230835,-0.059975333511829376
391,1.8102368116378784,-0.050440870225429535
392,1.7971683740615845,-0.02020777016878128
393,1.7837518453598022,0.013462059199810028
394,1.7730693817138672,0.04026962071657181
395,1.7657712697982788,0.06287980824708939
396,1.7622987031936646,0.0836547240614891
397,1.76077139377594,0.10441970080137253
398,1.7554010152816772,0.12455388158559799
399,1.7375496625900269,0.14403966069221497
400,1.7090964317321777,0.1586591601371765
401,1.6859246492385864,0.16374725103378296
402,1.6739516258239746,0.1627255380153656
403,1.6679874658584595,0.15506070852279663
404,1.6664711236953735,0.1487366259098053
405,1.666398286819458,0.14454711973667145
406,1.666713833808899,0.14166483283042908
407,1.667098879814148,0.13959777355194092
408,1.6674586534500122,0.1380496323108673
409,1.6677913665771484,0.13682958483695984
410,1.6681233644485474,0.13579922914505005
411,1.668497920036316,0.13481390476226807
412,1.6689964532852173,0.1336422860622406
413,1.6698267459869385,0.13173356652259827
414,1.6714147329330444,0.12794291973114014
415,1.6747417449951172,0.11966075003147125
416,1.6815444231033325,0.10213009268045425
417,1.693663239479065,0.06983125954866409
418,1.7110743522644043,0.02170037478208542
419,1.7305452823638916,-0.033969514071941376
420,1.7489529848098755,-0.08795326203107834
421,1.7646249532699585,-0.13461121916770935
422,1.777222990989685,-0.1722671389579773
423,1.7868729829788208,-0.2008395493030548
424,1.7939338684082031,-0.22117352485656738
425,1.7986830472946167,-0.23400822281837463
426,1.8013499975204468,-0.24000418186187744
427,1.8018237352371216,-0.2387886643409729
428,1.7994540929794312,-0.22829607129096985
429,1.7931572198867798,-0.20529091358184814
430,1.7814420461654663,-0.16595855355262756
431,1.765642762184143,-0.11557672172784805
432,1.7484045028686523,-0.06326176971197128
433,1.7318739891052246,-0.015857137739658356
434,1.7172168493270874,0.02364441007375717
435,1.7048643827438354,0.054925836622714996
436,1.6947840452194214,0.07899529486894608
437,1.6867738962173462,0.0971282348036766
438,1.6805448532104492,0.11057434976100922
439,1.6757994890213013,0.12040768563747406
440,1.6722629070281982,0.12751132249832153
441,1.6697020530700684,0.13258975744247437
442,1.6679270267486572,0.1362064778804779
443,1.6667944192886353,0.13881728053092957
444,1.6662029027938843,0.1407937854528427
445,1.6660815477371216,0.142439067363739
446,1.6664080619812012,0.14404916763305664
447,1.6671602725982666,0.14587083458900452
448,1.6682485342025757,0.1480289101600647
449,1.669519066810608,0.15051037073135376
450,1.6707390546798706,0.15310710668563843
451,1.6717329025268555,0.15555226802825928
452,1.6724408864974976,0.15759387612342834
453,1.6730290651321411,0.15898823738098145
454,1.674176812171936,0.1585552990436554
455,1.678586721420288,0.14946474134922028
456,1.6914937496185303,0.1178087517619133
457,1.7103111743927002,0.0818963572382927
458,1.728014588356018,0.06120293587446213
459,1.7405081987380981,0.04907112568616867
460,1.7475605010986328,0.04031657427549362
461,1.7503095865249634,0.03316044062376022
462,1.7499111890792847,0.027083180844783783
463,1.7476991415023804,0.02236836403608322
464,1.7453786134719849,0.02039133757352829
465,1.7448327541351318,0.024429894983768463
466,1.745161771774292,0.03706417232751846
467,1.7432857751846313,0.05732523649930954
468,1.7382855415344238,0.08080344647169113
469,1.7307560443878174,0.10185841470956802
470,1.7224448919296265,0.11881537735462189
471,1.7144304513931274,0.13208559155464172
472,1.7068346738815308,0.1427454650402069
473,1.6993818283081055,0.1522243767976761
474,1.6937276124954224,0.1672757863998413
475,1.687138319015503,0.19028529524803162
476,1.617254614830017,0.3121176064014435
477,1.537346363067627,0.44993677735328674
478,1.4788891077041626,0.549983561038971
479,1.425324559211731,0.6238758563995361
480,1.372841477394104,0.6761170625686646
481,1.3336292505264282,0.7111927270889282
482,1.3095545768737793,0.7357519865036011
483,1.294751763343811,0.7545592784881592
484,1.2841591835021973,0.7706151008605957
485,1.2749261856079102,0.7859743237495422
486,1.2657240629196167,0.8020405769348145
487,1.2563496828079224,0.8196402192115784
488,1.2471915483474731,0.8394128084182739
489,1.238425850868225,0.8621193766593933
490,1.2208126783370972,0.8926784992218018
491,1.1532058715820312,0.9452880620956421
492,1.1079946756362915,0.991539716720581
493,1.086890697479248,1.039137840270996
494,1.050812005996704,1.0840343236923218
495,0.969718873500824,1.1232715845108032
496,0.8697752952575684,1.318038821220398
497,0.7490084171295166,1.618119478225708
498,0.7117428183555603,1.6847652196884155
499,0.7168114185333252,1.6539578437805176
500,0.7385293245315552,1.6102854013442993
501,0.7626870274543762,1.5762040615081787
502,0.783372163772583,1.5532318353652954
503,0.7987928986549377,1.5427676439285278
504,0.7986024022102356,1.6376466751098633
505,0.7788316607475281,1.7908915281295776
506,0.76140296459198,1.8496522903442383
507,0.7504485249519348,1.868054747581482
508,0.7458270192146301,1.8704572916030884
509,0.7459748983383179,1.8667336702346802
510,0.7480382323265076,1.8580454587936401
511,0.7511973977088928,1.8533474206924438
512,0.755745530128479,1.867489218711853
513,0.7562903761863708,1.900466799736023
514,0.7543624043464661,1.9203130006790161
515,0.7578479051589966,1.909076452255249
516,0.7675921320915222,1.8787235021591187
517,0.780358076095581,1.8472293615341187
518,0.7928283214569092,1.8221187591552734
519,0.8035466074943542,1.8039329051971436
520,0.8122870922088623,1.791487455368042
521,0.8192565441131592,1.7836652994155884
522,0.8252696394920349,1.77858304977417
523,0.8503058552742004,1.7295721769332886
524,0.9698296189308167,1.4284645318984985
525,1.0709874629974365,1.2051156759262085
526,1.138274908065796,1.0596507787704468
527,1.1801419258117676,0.958031415939331
528,1.2016453742980957,0.8919901251792908
529,1.2103592157363892,0.8507430553436279
530,1.2125452756881714,0.8243231773376465
531,1.214989423751831,0.7990028858184814
532,1.2954367399215698,0.605406641960144
533,1.431559681892395,0.262653112411499
534,1.5101263523101807,0.08987455815076828
535,1.6240092515945435,-0.00844649225473404
536,1.6813379526138306,-0.05338452011346817
537,1.7069629430770874,-0.06477395445108414
538,1.7647857666015625,-0.08155540376901627
539,1.7991887331008911,-0.07903764396905899
540,1.8111838102340698,-0.06633863598108292
541,1.8150765895843506,-0.05433502048254013
542,1.8147189617156982,-0.047483138740062714
543,1.8107455968856812,-0.04626362770795822
544,1.8032246828079224,-0.038284458220005035
545,1.7918490171432495,-0.010563693940639496
546,1.7800666093826294,0.01998748630285263
547,1.7706934213638306,0.044281937181949615
548,1.7639886140823364,0.06470552831888199
549,1.7586630582809448,0.08472976833581924
550,1.7500137090682983,0.10696832090616226
551,1.7303961515426636,0.1312679946422577
552,1.7042006254196167,0.15111902356147766
553,1.6852320432662964,0.1620032787322998
554,1.6752738952636719,0.16567108035087585
555,1.6697396039962769,0.163367360830307
556,1.6668500900268555,0.15558749437332153
557,1.6664201021194458,0.1499982476234436
558,1.6665688753128052,0.1460701823234558
559,1.6668516397476196,0.1432109922170639
560,1.6671240329742432,0.14106690883636475
561,1.6673506498336792,0.13942456245422363
562,1.6675406694412231,0.138150155544281
563,1.66771399974823,0.1371307671070099
564,1.6678913831710815,0.1362861692905426
565,1.6680883169174194,0.13555216789245605
566,1.66831636428833,0.13487239181995392
567,1.668591856956482,0.13418015837669373
568,1.6689342260360718,0.13339516520500183
569,1.6693872213363647,0.13238364458084106
570,1.670005440711975,0.13097958266735077
571,1.670830249786377,0.12904265522956848
572,1.6719013452529907,0.1264481097459793
573,1.6732012033462524,0.12321991473436356
574,1.674635648727417,0.1195862665772438
575,1.6760576963424683,0.1159297302365303
576,1.677251935005188,0.11281874030828476
577,1.6779769659042358,0.110893614590168
578,1.6781666278839111,0.11034389585256577
579,1.6777962446212769,0.11123033612966537
580,1.6769347190856934,0.11336157470941544
581,1.675761103630066,0.11626499146223068
582,1.6744276285171509,0.11953122168779373
583,1.673068881034851,0.12280314415693283
584,1.6718101501464844,0.12577244639396667
585,1.6707028150558472,0.12832295894622803
586,1.6697540283203125,0.13045066595077515
587,1.6689589023590088,0.13219133019447327
588,1.6683036088943481,0.13360542058944702
589,1.667772650718689,0.1347590982913971
590,1.6673533916473389,0.135716050863266
591,1.667037844657898,0.1365378201007843
592,1.666825294494629,0.13727250695228577
593,1.6667221784591675,0.137985497713089
594,1.666738510131836,0.13872317969799042
595,1.6668933629989624,0.13955318927764893
596,1.6672064065933228,0.1405423879623413
597,1.6677048206329346,0.14177966117858887
598,1.6685734987258911,0.14356884360313416
599,1.6695960760116577,0.1457669734954834
600,1.6706842184066772,0.14828962087631226
601,1.6717863082885742,0.15105986595153809
602,1.6726380586624146,0.15370133519172668
603,1.6732076406478882,0.15598776936531067
604,1.673619270324707,0.1577492654323578
605,1.6741589307785034,0.15856805443763733
606,1.6758205890655518,0.15635475516319275
607,1.6833981275558472,0.13829880952835083
608,1.6981701850891113,0.10317537188529968
609,1.7160581350326538,0.07196558266878128
610,1.732511281967163,0.054829783737659454
611,1.7435301542282104,0.044115714728832245
612,1.7498284578323364,0.03651662915945053
613,1.7520174980163574,0.030304349958896637
614,1.7516852617263794,0.02509457617998123
615,1.7491523027420044,0.0208335742354393
616,1.746437907218933,0.019006721675395966
617,1.7455695867538452,0.02294974774122238
618,1.745307445526123,0.033433713018894196
619,1.7440662384033203,0.052198611199855804
620,1.7397443056106567,0.0755629912018776
621,1.7326065301895142,0.09741999953985214
622,1.7243404388427734,0.11527799814939499
623,1.7162591218948364,0.1292617917060852
624,1.708709478378296,0.14031225442886353
625,1.7014647722244263,0.14978429675102234
626,1.6955195665359497,0.1636371910572052
627,1.6901403665542603,0.1830710470676422
628,1.6715874671936035,0.217347651720047
629,1.5790635347366333,0.37133556604385376
630,1.5016359090805054,0.4918181598186493
631,1.4332443475723267,0.5809417366981506
632,1.3767917156219482,0.6444888710975647
633,1.3384236097335815,0.6884580850601196
634,1.3154187202453613,0.7192562818527222
635,1.3009198904037476,0.7413131594657898
636,1.2911887168884277,0.7579853534698486
637,1.2837918996810913,0.7717646360397339
638,1.2770808935165405,0.7844899892807007
639,1.2703603506088257,0.7973672151565552
640,1.2634888887405396,0.8110388517379761
641,1.2565432786941528,0.8259490728378296
642,1.2489157915115356,0.8428744077682495
643,1.2129758596420288,0.8760899305343628
644,1.1487702131271362,0.9182947874069214
645,1.1196826696395874,0.9500804543495178
646,1.110751986503601,0.9783406257629395
647,1.0829499959945679,0.9929425716400146
648,1.016192078590393,0.9901781678199768
649,0.9423792362213135,1.1100387573242188
650,0.8055683970451355,1.4753758907318115
651,0.7545815706253052,1.6113346815109253
652,0.7542858719825745,1.6028796434402466
653,0.7742918133735657,1.560078740119934
654,0.799446165561676,1.520437240600586
655,0.821586549282074,1.491770625114441
656,0.8379923701286316,1.472609043121338
657,0.8490568399429321,1.4590100049972534
658,0.8560847043991089,1.4483567476272583
659,0.8612686991691589,1.4394526481628418
660,0.8664367198944092,1.431353211402893
661,0.8724691271781921,1.4232550859451294
662,0.8798584938049316,1.4145768880844116
663,0.8885284066200256,1.4056838750839233
664,0.8976656198501587,1.398735523223877
665,0.9051837921142578,1.3987287282943726
666,0.9096221327781677,1.4049344062805176
667,0.9118111729621887,1.4082409143447876
668,0.9142104983329773,1.4037069082260132
669,0.9181857705116272,1.39423668384552
670,0.9232196807861328,1.3842746019363403
671,0.92859947681427,1.3762339353561401
672,0.9340766072273254,1.3704091310501099
673,0.9430148601531982,1.3612302541732788
674,1.0147403478622437,1.2603729963302612
675,1.104519009590149,1.1258976459503174
676,1.1558890342712402,1.0310299396514893
677,1.1841915845870972,0.9574050903320312
678,1.200313687324524,0.9006754159927368
679,1.2075246572494507,0.861218273639679
680,1.2094275951385498,0.8345916271209717
681,1.213607668876648,0.8060292601585388
682,1.312888503074646,0.5738049745559692
683,1.435080647468567,0.26171204447746277
684,1.4935277700424194,0.1098477765917778
685,1.6019271612167358,0.01637529581785202
686,1.660183310508728,-0.036363594233989716
687,1.6801729202270508,-0.053313709795475006
688,1.7159581184387207,-0.06464079767465591
689,1.7670818567276,-0.07208231836557388
690,1.7879334688186646,-0.06182757765054703
691,1.7977573871612549,-0.0488293394446373
692,1.803078532218933,-0.0383242592215538
693,1.8058313131332397,-0.032541923224925995
694,1.8060623407363892,-0.032784439623355865
695,1.803200602531433,-0.03570125252008438
696,1.7968240976333618,-0.026737846434116364
697,1.787015676498413,-0.0004895254969596863
698,1.776860237121582,0.026452980935573578
699,1.7674249410629272,0.04900001734495163
700,1.7563005685806274,0.06999307125806808
701,1.7376712560653687,0.09322767704725266
702,1.71122407913208,0.11854913830757141
703,1.6891709566116333,0.1399933397769928
704,1.6776336431503296,0.1546030044555664
