frame,t,x1,y1,x2,y2,cx,cy,conf,cls,width,height,fps,time_mode
64,2.1333333333333333,145.97183227539062,178.00955200195312,230.5126953125,261.822021484375,188.2422637939453,219.91578674316406,0.9754660129547119,0,768,432,30.0,cfr
65,2.1666666666666665,149.1800079345703,180.35226440429688,233.84078979492188,263.52587890625,191.5103988647461,221.93907165527344,0.973456084728241,0,768,432,30.0,cfr
66,2.2,153.1333465576172,181.61370849609375,237.44154357910156,265.06671142578125,195.28744506835938,223.3402099609375,0.977099597454071,0,768,432,30.0,cfr
67,2.2333333333333334,156.3937225341797,183.4023895263672,240.70013427734375,267.2074890136719,198.54692840576172,225.30493927001953,0.9746764302253723,0,768,432,30.0,cfr
68,2.2666666666666666,160.2958526611328,185.5939483642578,244.61431884765625,269.1452331542969,202.45508575439453,227.36959075927734,0.9716522097587585,0,768,432,30.0,cfr
69,2.3,164.3309326171875,186.93252563476562,248.5401153564453,270.3099365234375,206.4355239868164,228.62123107910156,0.9663552641868591,0,768,432,30.0,cfr
70,2.3333333333333335,168.9027862548828,188.4858856201172,252.76187133789062,272.755859375,210.83232879638672,230.6208724975586,0.9693602323532104,0,768,432,30.0,cfr
71,2.3666666666666667,173.0093231201172,190.65261840820312,256.8687744140625,274.5400085449219,214.93904876708984,232.5963134765625,0.9685220718383789,0,768,432,30.0,cfr
72,2.4,177.3157501220703,192.6622314453125,261.4251403808594,276.0427551269531,219.37044525146484,234.3524932861328,0.9673570394515991,0,768,432,30.0,cfr
73,2.433333333333333,182.34188842773438,194.7960662841797,266.7003479003906,278.3888854980469,224.5211181640625,236.59247589111328,0.9728595614433289,0,768,432,30.0,cfr
74,2.466666666666667,187.15060424804688,196.27569580078125,271.7595520019531,279.3319091796875,229.455078125,237.80380249023438,0.9717578291893005,0,768,432,30.0,cfr
75,2.5,191.94102478027344,197.91262817382812,276.3819580078125,281.7525329589844,234.16149139404297,239.83258056640625,0.9759432673454285,0,768,432,30.0,cfr
76,2.533333333333333,197.1302947998047,199.9505157470703,281.1766662597656,283.6692810058594,239.15348052978516,241.80989837646484,0.9740569591522217,0,768,432,30.0,cfr
77,2.566666666666667,202.94110107421875,201.63937377929688,286.5916748046875,285.2917785644531,244.76638793945312,243.465576171875,0.9719009399414062,0,768,432,30.0,cfr
78,2.6,208.4623565673828,203.74452209472656,292.5616149902344,287.0770568847656,250.5119857788086,245.4107894897461,0.9732985496520996,0,768,432,30.0,cfr
79,2.6333333333333333,213.8818817138672,205.62451171875,297.9593811035156,289.1197814941406,255.9206314086914,247.3721466064453,0.9822908639907837,0,768,432,30.0,cfr
80,2.6666666666666665,219.595458984375,206.68238830566406,303.5028991699219,290.85003662109375,261.54917907714844,248.7662124633789,0.9771239161491394,0,768,432,30.0,cfr
81,2.7,225.85614013671875,208.3303985595703,309.974853515625,292.3466491699219,267.9154968261719,250.3385238647461,0.9639883041381836,0,768,432,30.0,cfr
82,2.7333333333333334,231.43780517578125,210.46270751953125,315.4671936035156,293.7619934082031,273.45249938964844,252.1123504638672,0.9683883786201477,0,768,432,30.0,cfr
83,2.7666666666666666,237.93585205078125,211.4956512451172,321.7705383300781,295.4676818847656,279.8531951904297,253.4816665649414,0.9760565757751465,0,768,432,30.0,cfr
84,2.8,243.9686279296875,213.611572265625,328.1357116699219,296.88458251953125,286.0521697998047,255.24807739257812,0.9713351726531982,0,768,432,30.0,cfr
85,2.8333333333333335,250.51019287109375,214.88800048828125,334.2404479980469,298.7347106933594,292.3753204345703,256.8113555908203,0.973026692867279,0,768,432,30.0,cfr
86,2.8666666666666667,257.011962890625,215.72813415527344,341.0762023925781,299.2647705078125,299.04408264160156,257.49645233154297,0.9774379730224609,0,768,432,30.0,cfr
87,2.9,263.5633239746094,216.8518829345703,347.5628662109375,300.9642639160156,305.56309509277344,258.90807342529297,0.9721930027008057,0,768,432,30.0,cfr
88,2.933333333333333,270.1705017089844,217.81663513183594,354.3792419433594,302.25836181640625,312.2748718261719,260.0374984741211,0.9768069386482239,0,768,432,30.0,cfr
89,2.966666666666667,276.8837890625,219.0791778564453,361.0693054199219,303.3905944824219,318.97654724121094,261.2348861694336,0.9682988524436951,0,768,432,30.0,cfr
90,3.0,283.5473937988281,219.71734619140625,367.99542236328125,303.9173583984375,325.7714080810547,261.8173522949219,0.9732306599617004,0,768,432,30.0,cfr
91,3.033333333333333,290.40771484375,220.355712890625,374.6250915527344,304.8575134277344,332.5164031982422,262.6066131591797,0.9763510227203369,0,768,432,30.0,cfr
92,3.066666666666667,297.38555908203125,221.33441162109375,381.84771728515625,305.8824768066406,339.61663818359375,263.6084442138672,0.9683660268783569,0,768,432,30.0,cfr
93,3.1,304.4601135253906,222.2867889404297,388.4651794433594,305.964599609375,346.462646484375,264.12569427490234,0.9704543352127075,0,768,432,30.0,cfr
94,3.1333333333333333,311.47625732421875,222.30117797851562,395.1391906738281,307.1345520019531,353.30772399902344,264.7178649902344,0.9691779017448425,0,768,432,30.0,cfr
95,3.1666666666666665,318.3580627441406,223.07647705078125,402.0346984863281,306.9909973144531,360.1963806152344,265.0337371826172,0.9653956890106201,0,768,432,30.0,cfr
96,3.2,325.4920654296875,223.37022399902344,409.51812744140625,307.6349792480469,367.5050964355469,265.50260162353516,0.9677765965461731,0,768,432,30.0,cfr
97,3.2333333333333334,332.644775390625,222.87042236328125,416.767333984375,307.6576232910156,374.7060546875,265.26402282714844,0.9626621603965759,0,768,432,30.0,cfr
98,3.2666666666666666,339.4212646484375,223.51231384277344,423.64935302734375,307.63531494140625,381.5353088378906,265.57381439208984,0.9702615737915039,0,768,432,30.0,cfr
99,3.3,346.5448303222656,222.97174072265625,430.4188537597656,307.5368347167969,388.4818420410156,265.25428771972656,0.9687404036521912,0,768,432,30.0,cfr
100,3.3333333333333335,353.8540954589844,223.1463623046875,437.4747314453125,307.6913757324219,395.66441345214844,265.4188690185547,0.9677881598472595,0,768,432,30.0,cfr
101,3.3666666666666667,361.3349914550781,222.96969604492188,444.7936706542969,306.995849609375,403.0643310546875,264.98277282714844,0.9657549262046814,0,768,432,30.0,cfr
102,3.4,367.7880554199219,222.20970153808594,451.86865234375,306.8908386230469,409.82835388183594,264.5502700805664,0.967892050743103,0,768,432,30.0,cfr
103,3.433333333333333,374.8558654785156,222.2732391357422,458.813232421875,306.5346374511719,416.8345489501953,264.40393829345703,0.9607422947883606,0,768,432,30.0,cfr
104,3.466666666666667,382.0321350097656,221.16796875,466.2367858886719,305.5215759277344,424.13446044921875,263.3447723388672,0.9704663157463074,0,768,432,30.0,cfr
105,3.5,388.5986633300781,220.4392852783203,472.546142578125,304.7272644042969,430.57240295410156,262.5832748413086,0.9758204221725464,0,768,432,30.0,cfr
106,3.533333333333333,395.38690185546875,220.04681396484375,479.7115173339844,303.92333984375,437.54920959472656,261.9850769042969,0.9637806415557861,0,768,432,30.0,cfr
107,3.566666666666667,402.78582763671875,218.7027130126953,486.426513671875,302.8663024902344,444.6061706542969,260.78450775146484,0.9765660762786865,0,768,432,30.0,cfr
108,3.6,409.0234375,218.0552215576172,492.7279052734375,302.06646728515625,450.87567138671875,260.0608444213867,0.9725505113601685,0,768,432,30.0,cfr
109,3.6333333333333333,415.58941650390625,216.6691436767578,499.9814758300781,300.7040710449219,457.7854461669922,258.68660736083984,0.9679540395736694,0,768,432,30.0,cfr
110,3.6666666666666665,422.69818115234375,215.8770294189453,505.9509582519531,299.291748046875,464.32456970214844,257.58438873291016,0.9761534929275513,0,768,432,30.0,cfr
111,3.7,428.6375427246094,214.14013671875,512.5642700195312,298.3544616699219,470.6009063720703,256.24729919433594,0.9745318293571472,0,768,432,30.0,cfr
112,3.7333333333333334,435.2125549316406,213.375732421875,519.4431762695312,296.8785095214844,477.32786560058594,255.1271209716797,0.9704965353012085,0,768,432,30.0,cfr
113,3.7666666666666666,441.6312255859375,211.50634765625,525.5538940429688,295.457275390625,483.5925598144531,253.4818115234375,0.9731782674789429,0,768,432,30.0,cfr
114,3.8,447.4918212890625,210.2626190185547,531.4291381835938,294.0165100097656,489.4604797363281,252.13956451416016,0.97444748878479,0,768,432,30.0,cfr
115,3.8333333333333335,453.4533386230469,208.5620574951172,537.6600952148438,292.5068054199219,495.5567169189453,250.53443145751953,0.9711055755615234,0,768,432,30.0,cfr
116,3.8666666666666667,459.3699645996094,206.734619140625,543.3712768554688,290.8755187988281,501.37062072753906,248.80506896972656,0.9762030839920044,0,768,432,30.0,cfr
117,3.9,465.350830078125,205.36700439453125,549.0120239257812,288.97265625,507.1814270019531,247.16983032226562,0.9727686047554016,0,768,432,30.0,cfr
118,3.933333333333333,470.802001953125,203.3723907470703,554.6724853515625,287.5774841308594,512.7372436523438,245.47493743896484,0.9638639092445374,0,768,432,30.0,cfr
119,3.966666666666667,476.6001892089844,201.43975830078125,560.5162963867188,285.2651062011719,518.5582427978516,243.35243225097656,0.9709683060646057,0,768,432,30.0,cfr
120,4.0,481.5898742675781,200.0638427734375,566.1333618164062,283.5438232421875,523.8616180419922,241.8038330078125,0.9748865365982056,0,768,432,30.0,cfr
121,4.033333333333333,486.7565612792969,198.01495361328125,571.0891723632812,281.3190002441406,528.9228668212891,239.66697692871094,0.9672673940658569,0,768,432,30.0,cfr
122,4.066666666666666,491.781982421875,196.06842041015625,575.8228149414062,279.5368957519531,533.8023986816406,237.8026580810547,0.9664689302444458,0,768,432,30.0,cfr
123,4.1,496.90460205078125,194.51583862304688,580.9799194335938,278.5505676269531,538.9422607421875,236.533203125,0.9612331986427307,0,768,432,30.0,cfr
124,4.133333333333334,501.89794921875,192.42726135253906,585.7127075195312,276.2149353027344,543.8053283691406,234.32109832763672,0.9662840962409973,0,768,432,30.0,cfr
125,4.166666666666667,505.8096008300781,190.3033905029297,590.2425537109375,274.4097595214844,548.0260772705078,232.35657501220703,0.9691343307495117,0,768,432,30.0,cfr
126,4.2,510.562744140625,188.45420837402344,594.202392578125,272.4383239746094,552.382568359375,230.4462661743164,0.9722740054130554,0,768,432,30.0,cfr
127,4.233333333333333,514.9098510742188,186.77268981933594,598.9990234375,270.6166076660156,556.9544372558594,228.69464874267578,0.9704201817512512,0,768,432,30.0,cfr
128,4.266666666666667,518.763427734375,185.55894470214844,602.9080810546875,269.17669677734375,560.8357543945312,227.3678207397461,0.969616711139679,0,768,432,30.0,cfr
129,4.3,523.1633911132812,183.4803924560547,606.6213989257812,267.142822265625,564.8923950195312,225.31160736083984,0.9636556506156921,0,768,432,30.0,cfr
130,4.333333333333333,526.16015625,181.00521850585938,610.3720092773438,265.1447448730469,568.2660827636719,223.07498168945312,0.9672737121582031,0,768,432,30.0,cfr
131,4.366666666666666,529.9579467773438,180.06277465820312,613.69482421875,263.2264099121094,571.8263854980469,221.64459228515625,0.9624258875846863,0,768,432,30.0,cfr
132,4.4,533.1821899414062,177.9869842529297,617.2906494140625,261.4713134765625,575.2364196777344,219.7291488647461,0.9669082760810852,0,768,432,30.0,cfr
133,4.433333333333334,536.107177734375,176.64134216308594,620.1442260742188,260.2288513183594,578.1257019042969,218.43509674072266,0.9673484563827515,0,768,432,30.0,cfr
134,4.466666666666667,538.858154296875,175.58848571777344,622.6798706054688,258.8687438964844,580.7690124511719,217.2286148071289,0.9667242169380188,0,768,432,30.0,cfr
135,4.5,541.5076293945312,174.1048126220703,625.352783203125,257.5223693847656,583.4302062988281,215.81359100341797,0.9694315195083618,0,768,432,30.0,cfr
136,4.533333333333333,543.5151977539062,172.8289031982422,627.749267578125,255.84693908691406,585.6322326660156,214.33792114257812,0.970760703086853,0,768,432,30.0,cfr
137,4.566666666666666,546.1837768554688,171.78369140625,629.8233032226562,255.33816528320312,588.0035400390625,213.56092834472656,0.9699909687042236,0,768,432,30.0,cfr
138,4.6,547.9677124023438,170.3255157470703,631.9353637695312,254.4569091796875,589.9515380859375,212.3912124633789,0.9713774919509888,0,768,432,30.0,cfr
139,4.633333333333334,549.7914428710938,169.41490173339844,633.8304443359375,253.3062744140625,591.8109436035156,211.36058807373047,0.9721890687942505,0,768,432,30.0,cfr
140,4.666666666666667,551.7801513671875,168.5863037109375,635.4503784179688,252.30938720703125,593.6152648925781,210.44784545898438,0.9767172932624817,0,768,432,30.0,cfr
141,4.7,553.4826049804688,167.42483520507812,637.2205200195312,251.04232788085938,595.3515625,209.23358154296875,0.9733437299728394,0,768,432,30.0,cfr
142,4.733333333333333,554.2106323242188,166.89414978027344,638.349609375,250.58851623535156,596.2801208496094,208.7413330078125,0.9762041568756104,0,768,432,30.0,cfr
143,4.766666666666667,554.9630126953125,166.52076721191406,639.0453491210938,250.18963623046875,597.0041809082031,208.3552017211914,0.9744656682014465,0,768,432,30.0,cfr
144,4.8,555.4345092773438,166.12559509277344,639.4847412109375,249.97354125976562,597.4596252441406,208.04956817626953,0.9742858409881592,0,768,432,30.0,cfr
145,4.833333333333333,555.6185913085938,165.88487243652344,639.8875732421875,249.77963256835938,597.7530822753906,207.8322525024414,0.9730624556541443,0,768,432,30.0,cfr
146,4.866666666666666,555.6127319335938,165.75169372558594,639.8876953125,249.77842712402344,597.7502136230469,207.7650604248047,0.9725221991539001,0,768,432,30.0,cfr
147,4.9,555.6176147460938,165.8855743408203,639.8807983398438,249.77615356445312,597.7492065429688,207.83086395263672,0.9731621146202087,0,768,432,30.0,cfr
148,4.933333333333334,555.4505004882812,165.9331817626953,639.5562744140625,250.0716094970703,597.5033874511719,208.0023956298828,0.9733250737190247,0,768,432,30.0,cfr
149,4.966666666666667,555.1015014648438,166.45655822753906,639.185546875,250.28781127929688,597.1435241699219,208.37218475341797,0.9741719365119934,0,768,432,30.0,cfr
150,5.0,554.4935302734375,166.6409149169922,638.6932983398438,250.56109619140625,596.5934143066406,208.60100555419922,0.9759484529495239,0,768,432,30.0,cfr
151,5.033333333333333,553.868408203125,167.25640869140625,637.7748413085938,250.86827087402344,595.8216247558594,209.06233978271484,0.9764763116836548,0,768,432,30.0,cfr
152,5.066666666666666,552.8587036132812,167.91175842285156,636.5521850585938,251.9305877685547,594.7054443359375,209.92117309570312,0.9750685095787048,0,768,432,30.0,cfr
153,5.1,550.8870239257812,168.9532470703125,634.7843627929688,252.63406372070312,592.835693359375,210.7936553955078,0.9749225378036499,0,768,432,30.0,cfr
154,5.133333333333334,549.1729125976562,169.78305053710938,633.358154296875,253.40093994140625,591.2655334472656,211.5919952392578,0.9696985483169556,0,768,432,30.0,cfr
155,5.166666666666667,547.6749267578125,170.60592651367188,631.6669921875,254.462890625,589.6709594726562,212.53440856933594,0.9698807001113892,0,768,432,30.0,cfr
156,5.2,545.8662719726562,172.04718017578125,629.5609741210938,255.41510009765625,587.713623046875,213.73114013671875,0.9686341285705566,0,768,432,30.0,cfr
157,5.233333333333333,543.4006958007812,172.70628356933594,627.6350708007812,255.90809631347656,585.5178833007812,214.30718994140625,0.9687573909759521,0,768,432,30.0,cfr
158,5.266666666666667,541.3187255859375,174.1384735107422,625.5648803710938,257.39593505859375,583.4418029785156,215.76720428466797,0.967738151550293,0,768,432,30.0,cfr
159,5.3,539.6885986328125,175.5731964111328,622.8659057617188,259.1043701171875,581.2772521972656,217.33878326416016,0.9669755697250366,0,768,432,30.0,cfr
160,5.333333333333333,536.523193359375,176.4011688232422,620.7534790039062,260.192626953125,578.6383361816406,218.2968978881836,0.9700767993927002,0,768,432,30.0,cfr
161,5.366666666666666,534.2318725585938,177.5135040283203,618.1234741210938,261.1053161621094,576.1776733398438,219.30941009521484,0.9640296101570129,0,768,432,30.0,cfr
162,5.4,530.7579956054688,179.21836853027344,615.0029296875,262.4781188964844,572.8804626464844,220.8482437133789,0.9715225100517273,0,768,432,30.0,cfr
163,5.433333333333334,527.9802856445312,180.64239501953125,611.9199829101562,264.8684997558594,569.9501342773438,222.7554473876953,0.9659215211868286,0,768,432,30.0,cfr
164,5.466666666666667,524.2139892578125,182.208251953125,608.3662719726562,266.0810241699219,566.2901306152344,224.14463806152344,0.9689910411834717,0,768,432,30.0,cfr
165,5.5,521.4640502929688,184.36752319335938,605.3051147460938,267.9196472167969,563.3845825195312,226.14358520507812,0.9673993587493896,0,768,432,30.0,cfr
166,5.533333333333333,517.5662841796875,185.7162628173828,601.5186157226562,269.3133544921875,559.5424499511719,227.51480865478516,0.9713298678398132,0,768,432,30.0,cfr
167,5.566666666666666,514.2160034179688,187.17572021484375,598.1688232421875,270.956298828125,556.1924133300781,229.06600952148438,0.9694281220436096,0,768,432,30.0,cfr
168,5.6,510.0673828125,188.7721405029297,593.9020385742188,272.54443359375,551.9847106933594,230.65828704833984,0.9707858562469482,0,768,432,30.0,cfr
169,5.633333333333334,505.80548095703125,190.42379760742188,590.49560546875,274.5105285644531,548.1505432128906,232.4671630859375,0.9667702913284302,0,768,432,30.0,cfr
170,5.666666666666667,501.9395751953125,192.35768127441406,585.7494506835938,275.8893737792969,543.8445129394531,234.12352752685547,0.9706355333328247,0,768,432,30.0,cfr
171,5.7,497.7615661621094,194.2749786376953,581.5496826171875,277.8848876953125,539.6556243896484,236.0799331665039,0.9615066647529602,0,768,432,30.0,cfr
172,5.733333333333333,493.08905029296875,195.62200927734375,577.2883911132812,279.3847351074219,535.188720703125,237.5033721923828,0.9674733281135559,0,768,432,30.0,cfr
173,5.766666666666667,488.2872619628906,197.37887573242188,572.5988159179688,280.7819519042969,530.4430389404297,239.08041381835938,0.9616121053695679,0,768,432,30.0,cfr
