frame,t,cx,cy,cx_smooth,cy_smooth,speed_px_s,ax_px_s2,ay_px_s2
199,3.320247044430051,401.6775360107422,528.9407806396484,380.5616824446522,526.6072600235038,351.25390209044684,3514.479606085375,390.5676488535486
200,3.3369317029447747,412.4488067626953,529.8402862548828,386.9391073082608,527.2538652697797,407.1675937712562,3375.28298110186,285.3654189468805
201,3.3536163614594985,422.64134216308594,530.8602752685547,394.0795542792259,527.9751472695348,464.2681402669739,3433.6548595265813,369.4555967828003
202,3.3703010199742223,435.4513397216797,532.1074523925781,402.35391136771665,528.8016082941435,522.4058606193596,3260.496481559181,223.03012515972728
203,3.3869856784889465,447.6885528564453,533.5657043457031,411.4208396654624,529.7544275044555,573.278351191478,3047.533407707502,-107.53928118446356
204,3.4036703370036703,461.31321716308594,533.9707794189453,421.3993151649871,530.5976978873534,623.3586931944602,3236.027930870554,68.15546102515941
205,3.420354995518394,475.18067932128906,534.6790161132812,432.1555879962475,531.413961532539,681.0444461403266,3429.2791396279317,401.9744951294024
206,3.437039654033118,491.6180114746094,536.6925506591797,444.0480726919199,532.4696793578672,738.5089636818734,3097.4236194486293,246.64716485922554
207,3.4537243125478416,507.3520965576172,537.7267761230469,456.70887746505935,533.5210987109032,784.7301276147234,2869.7055213823805,205.27387277100252
208,3.470408971062566,523.8937225341797,538.9971313476562,470.14584647888347,534.6163052382539,834.5051889020435,2890.107051686733,310.8773865289545
209,3.4870936295772896,541.7046966552734,540.8188323974609,484.4576165141615,535.8568106700953,881.7001928665832,2808.4989524517114,201.33779391061262
210,3.5037782880920134,559.4784698486328,542.1182403564453,499.46178718105574,537.1090966073654,928.4568905863167,2867.8769513196166,236.9618979640145
211,3.520462946606737,578.8211059570312,543.6471862792969,515.3336509362509,538.4167145417517,977.72515875872,2847.5452329444706,330.89173837451017
212,3.537147605121461,598.5211029052734,545.6618804931641,531.9711413300554,539.8657477320343,1024.069796743304,2701.3615315301577,167.64463499146132
213,3.553832263636185,619.0177307128906,547.2623596191406,549.3804592066225,541.3450701094556,1068.0200280813033,2463.800790119636,-118.73225812852161
214,3.570516922150909,639.9206237792969,548.6650848388672,567.4884921211574,542.8090730553379,1105.6978500371401,2330.5743357924694,-309.37680780155415
215,3.5872015806656328,660.8997192382812,549.4697875976562,586.1707375445822,544.1412159638015,1144.793405144358,2352.412357102032,-283.8645455333972
216,3.603886239180357,683.3218688964844,550.4746551513672,605.6009638149626,545.4079038013147,1183.3527861694683,2165.336229637309,-83.52755516171692
217,3.62057089769508,705.4984130859375,551.4747619628906,625.5804536691576,546.6212754336299,1216.7165208786953,1930.057056494843,-104.4266631668429
218,3.637255556209805,728.3009948730469,553.0835266113281,646.1245619099354,547.9137256691696,1247.4341487953557,1932.4522197903862,-300.80454528268206
219,3.653940214724528,751.1983032226562,553.2703704833984,667.1393101724796,548.9850546320154,1280.5352085891702,1898.1642095096904,-329.846692886166
220,3.670624873239252,775.4425964355469,554.4827728271484,688.7999674250931,550.084598271042,1310.1285488758256,1452.8815575037952,-266.1575848341258
221,3.687309531753976,798.8591003417969,554.5693359375,710.8117940084338,550.9815458043336,1328.5513931117187,1337.4170839733415,-191.14328876153627
222,3.7039941902687,822.2186889648438,555.8693237304688,733.0931729997158,551.9591013895606,1354.4455094734935,1606.2427904903088,-277.4941487533854
223,3.720678848783424,847.4948425292969,555.9895782470703,755.973506905632,552.7651967610626,1381.759161979269,1286.4796710277296,-298.74480894692965
224,3.737363507298148,871.980712890625,556.5622711181641,779.1749481026307,553.5246116324829,1396.9962240656514,1165.8495726167894,-307.8494907751244
225,3.754048165812872,896.1388549804688,556.9825134277344,802.5677294781983,554.2161919915333,1420.3388164797248,1321.8481366348933,-412.75834626846915
226,3.7707328243275953,922.5036315917968,556.8718719482422,826.5549099009181,554.747327982875,1440.7348572835956,1005.5977835301601,-470.6765512328885
227,3.78741748284232,946.9495849609376,557.0485687255859,850.6338449129221,555.2075761314172,1453.572980903863,760.4741627444819,-448.2013221735079
228,3.8041021413570433,972.7377014160156,556.3993988037109,875.0546162135408,555.445940665876,1465.8792519911722,599.3077400039692,-306.45011638049345
229,3.820786799871767,997.5153198242188,556.7156524658203,899.5467569356765,555.6998830258649,1473.4596163495357,303.4902302319024,-336.24872500653447
230,3.837471458386491,1022.9212646484376,556.2170562744141,924.2216584782287,555.8033176755748,1475.9364982063305,374.31653865030967,-464.8219983599035
231,3.854156116901215,1047.1014099121094,555.8755950927734,948.797608765005,555.8177731590146,1485.9191376819474,462.4403815771293,-422.22273855016874
232,3.870840775415939,1073.8370971679688,554.9444580078125,973.8055064455978,555.6431101287742,1491.400950092525,-113.48397274047602,-337.2876123978215
233,3.887525433930663,1097.5949401855469,554.755126953125,998.5633931935876,555.4655134936444,1482.211465501325,-363.1048049541423,-541.7311361033948
234,3.9042100924453855,1122.0613708496094,553.6745910644531,1023.262988724792,555.1073290078061,1479.5241326847759,114.33381282103801,-620.1664843244721
235,3.92089475096011,1146.5723266601562,552.1208343505859,1047.924856311865,554.5100300763621,1486.3941335381046,-264.6600109599676,-474.4271468811403
236,3.937579409474834,1172.5394897460938,551.3648071289062,1072.8477829987107,553.8809854868709,1471.087655167106,-1290.7429597725422,-351.44171320579017
237,3.954264067989558,1193.5669555664062,549.6073913574219,1096.9916175122498,553.0262666609812,1443.6826898373663,-1131.0827862810766,-246.63747725076814
238,3.970948726504282,1217.0101318359375,549.2114715576172,1120.9953203769874,552.2633076403084,1433.6408051860249,-460.85711008184444,-662.8853675757657
239,3.9876333850190058,1240.0132446289062,547.2861175537109,1144.798905227371,551.267869622989,1429.2347262413844,-500.7526935441347,-989.782966915981
240,4.00431804353373,1263.9528198242188,544.4660186767578,1168.6296881467406,549.9074994337427,1418.5547770761655,-1138.158065983982,-270.12223636265935
241,4.021002702048453,1285.7242431640625,542.4066925048828,1192.048599150205,548.4073380479708,1391.7892909968775,-1685.8048314274056,517.185430485582
242,4.037687360563178,1306.7891235351562,542.6251831054688,1214.9967040271954,547.2509070594704,1361.4307376350205,-1622.1290137831966,293.42233358606745
243,4.054372019077901,1327.1188354492188,541.60986328125,1237.4211303116,546.1226983038264,1337.2051879769522,-1397.5619603348823,-167.14728191114045
244,4.071056677592625,1348.102783203125,540.1144256591797,1259.557460889905,544.921043774897,1315.1583728804985,-1631.1562497185514,-317.47371046626495
245,4.087741336107349,1367.9574584960938,538.5755157470703,1281.2374604111428,543.6519381693317,1283.4721884808314,-1851.5664176534192,-322.6298030254711
246,4.104425994622073,1386.5596923828125,536.5805969238281,1302.3019068054768,542.237669920231,1254.1576818669205,-1694.1367714933222,-165.43110806195955
247,4.121110653136797,1405.7526245117188,535.1589508056641,1322.9920503467251,540.8219260973177,1227.4303127081682,-1851.149930003281,-25.357676088511198
248,4.13779531165152,1423.8313598632812,533.5627288818359,1343.1599122500365,539.3700866542214,1192.5952587682245,-2106.229315010569,49.94057425324263
249,4.1544799701662445,1440.7871704101562,532.3380432128906,1362.6853638820608,537.9636779659553,1157.2072569894888,-2268.2401100563657,-93.99738065705105
250,4.171164628680969,1457.62158203125,530.9358520507812,1381.6726075118986,536.5581127829205,1117.3592138187373,-2544.0356405922757,-221.43139027600228
251,4.187849287195692,1472.5744018554688,528.7713623046875,1399.8529663806128,535.0007626872739,1073.16354248653,-2736.0047437550274,-141.62339606705928
252,4.204533945710416,1487.3505859375,527.4948120117188,1417.3524902919903,533.4995725521628,1026.7945975162847,-2825.437580110407,-136.37234761481204
253,4.22121860422514,1500.4600219726562,525.4024505615234,1433.9739966281236,531.8801481540349,979.6946484015082,-2660.7936248203405,-40.08253543439878
254,4.237903262739864,1513.5350952148438,523.9253082275391,1449.8862163454678,530.2891801687358,938.5438306070844,-2443.2080485423794,45.579657968803986
255,4.254587921254588,1526.1161499023438,522.4177856445312,1465.132203056843,528.714901263895,898.4346288681078,-2805.6076692080096,75.15090677970193
256,4.271272579769311,1537.9682006835938,520.7881011962891,1479.6994025821932,527.1295412503738,845.1772558572203,-3240.0479379367607,211.46828588608787
257,4.287957238284036,1547.0340576171875,519.6485137939453,1493.1663335891922,525.6333357590881,790.1869953192702,-3049.5534500969807,308.17276759976266
258,4.304641896798759,1556.8584594726562,518.4935302734375,1505.9047587658852,524.205374661958,742.9019332971143,-2970.3225642804027,363.0081138857063
259,4.321326555313483,1565.4047241210938,517.6531219482422,1517.804751836927,522.8949241192149,690.3381867506766,-3202.6442892434534,204.4291932566125
260,4.338011213828207,1572.7941284179688,516.847412109375,1528.8026271531353,521.685421717247,635.9522184605133,-3291.9646018725616,105.09874408327323
261,4.354695872342931,1579.1744384765625,515.1790466308594,1538.8769894178208,520.3841466999695,580.8258225216656,-3227.7361730693847,457.5654076232695
262,4.371380530857655,1584.6663208007812,514.8759002685547,1548.0348556944132,519.2824974136865,527.2004291793967,-3234.7843372408242,522.2453764273687
263,4.388065189372378,1589.6361083984375,514.7843780517578,1556.3551062352183,518.3828735413008,471.5717047696599,-3535.3399916272356,344.9001815329905
264,4.404749847887103,1592.9051513671875,513.7740020751953,1563.6651152616123,517.4610992480797,408.68993938743006,-3697.237151123876,518.5646278791196
265,4.421434506401827,1594.8224487304688,513.9838562011719,1569.8965819553837,516.7656506386982,347.0359359707703,-3576.9271217816786,573.7552670427559
266,4.43811916491655,1596.3059692382812,514.0230407714844,1575.178459411963,516.2171286652554,287.94308967798173,-3641.259948001659,410.06695851195775
267,4.454803823431274,1596.5617065429688,514.0680389404297,1579.4551088381645,515.7873107202903,224.76342646255682,-3694.841999801107,417.5032830214926
268,4.471488481945998,1595.3656616210938,513.9996185302734,1582.6372193947504,515.4297722822869,163.8761796336956,-3472.7623944228676,489.25288912520085
269,4.488173140460722,1593.9480590820312,514.6502380371094,1584.8993873322067,515.2738654332514,107.88297476620784,-3432.6031883911655,375.81068695011885
270,4.504857798975446,1591.5475463867188,514.8405609130859,1586.2290191431093,515.1872045292184,48.69186239734272,-3816.4753800439476,283.2480884954161
271,4.5215424574901695,1587.6910400390625,515.1456298828125,1586.5214233223,515.1788895999373,19.83582663849096,-4056.7338760911616,391.1203919986183
272,4.538227116004894,1581.7699584960938,515.5846252441406,1585.571130357059,515.260036728778,87.35995692148477,-3825.02608549098,537.3510246205637
273,4.554911774519617,1575.8466796875,516.5570068359375,1583.6262402231473,515.51943075021,148.72029886223166,-3593.9236907408012,609.3640130602769
274,4.571596433034341,1568.7651977539062,517.5783538818359,1580.6540317292993,515.9312153765352,208.93259615183922,-3551.2601913177223,530.2510141228558
275,4.5882810915490655,1561.02978515625,518.9676666259766,1576.7291824146896,516.5385056264236,268.53189692508545,-3306.0107405361387,369.64519971320976
276,4.604965750063789,1551.99609375,519.8101501464844,1571.7825646817519,517.1928345304358,319.8940705202788,-3253.213562136737,419.46799768432425
277,4.621650408578513,1543.6239624023438,521.0745849609375,1566.1508442258703,517.9691846165362,377.9814960059363,-3720.267499796417,548.6608444824321
278,4.638335067093236,1531.8396606445312,522.7309417724609,1559.2886075096026,518.9215360477211,445.3731661046639,-3780.2474009187863,540.3605647031638
279,4.655019725607961,1519.9953002929688,524.3678741455078,1551.429946066276,520.0108036672785,505.4070293801216,-3354.754608393112,555.4044561643291
280,4.671704384122685,1507.2067260742188,526.2164611816406,1542.5853020678646,521.251935170151,558.8116631264771,-3323.200058803297,342.9327857397989
281,4.688389042637408,1494.5262451171875,528.3466186523438,1532.9734906777294,522.6708718665896,616.8303236459456,-3697.5887440033002,281.16499487447845
282,4.705073701152132,1479.013916015625,529.1374816894531,1522.1815757453087,523.9641938311622,682.3248561635608,-3391.5230853192043,598.7719536143204
283,4.721758359666856,1463.2723388671875,532.3633270263672,1510.3997283696845,525.6440204702033,731.6655139008813,-2984.2808719624772,355.30409424115305
284,4.73844301818158,1448.4078369140625,534.1398773193359,1498.00135007856,527.3431918400298,782.6048009306259,-3476.508839621776,-158.59832167061222
285,4.755127676696304,1430.50927734375,535.6912536621094,1484.5029355315983,529.0128042044457,846.0934859707301,-3480.3389059656947,-161.3671440331259
286,4.771812335211028,1411.7382202148438,536.6767272949219,1469.9499924682475,530.545588822541,897.30651005359,-2804.080627462954,59.3349978906831
287,4.788496993725752,1393.853759765625,538.8271636962891,1454.730745927723,532.2019037972907,939.3242599408322,-2634.1924853156233,-121.18684071712278
288,4.805181652240475,1374.9583129882812,540.2626647949219,1438.7762593398347,533.8140559968169,984.3679954296782,-2860.1150904520473,-246.4799743362846
289,4.821866310755199,1355.021728515625,541.0240783691406,1422.0253531749927,535.2560604712817,1033.5454657146936,-2904.7848030185924,86.44161742233473
290,4.838550969269924,1333.9873657226562,543.0160827636719,1404.4177556845254,536.8080649297598,1081.1644170162954,-2875.457264569326,200.21995790026995
291,4.855235627784647,1312.7562255859375,544.8000946044922,1386.085449664808,538.4064708647063,1129.7165138584223,-2740.285863356974,-160.7144075591441
292,4.871920286299371,1289.9451904296875,546.4992218017578,1366.8573978177842,540.0250210521166,1171.8640646505162,-2429.1205244545563,-118.89973094608149
293,4.888604944814095,1268.0414428710938,546.7895355224609,1347.0942068284462,541.3779239461855,1210.1891752711654,-2359.087685755141,599.0130825889792
294,4.905289603328819,1244.5841064453125,550.0362091064453,1326.5921867518196,543.1095809782375,1251.9542129381946,-2025.2240953905493,484.94667098646505
295,4.921974261843543,1221.01171875,552.6436004638672,1305.4760931514556,545.0163848753635,1278.855213271076,-1499.995779916855,-227.7816435990344
296,4.938658920358266,1198.4549560546875,553.6051330566406,1284.071865732102,546.734134511619,1301.210571799466,-1751.4944943260998,-393.9523930160012
297,4.955343578872991,1174.651123046875,555.0695037841797,1262.1877171950566,548.4012083661312,1336.0957452264563,-1989.4512204327184,-336.2403434642065
298,4.972028237387715,1149.2553100585938,555.9952545166016,1239.6012357677641,549.9200175962253,1366.6184631472613,-1575.637731931456,-240.4784305571875
299,4.988712895902438,1125.015380859375,557.3780517578125,1216.6840647860863,551.4116244285427,1388.0157091064084,-1253.565348823111,-303.5494638829796
300,5.005397554417162,1100.1443176269531,558.5441284179688,1193.3761153542596,552.8381252264279,1407.747992170691,-1274.638217452979,-471.24357562191926
301,5.022082212931886,1075.4183044433594,559.0676727294922,1169.7845531720795,554.0840347270407,1429.592369415927,-1306.0275006309384,-431.01330239148365
302,5.03876687144661,1049.5201416015625,559.8213500976562,1145.7316708579763,555.2314978011639,1450.5381791857158,-1163.054145778202,-444.11029623646164
303,5.055451529961334,1024.2271423339844,560.45654296875,1121.430765153178,556.2765068346812,1467.7058631246582,-747.1588254970848,-496.46520192278035
304,5.072136188476057,998.2377014160156,560.5457153320312,1096.7921524057456,557.1303485341512,1474.8003340384648,-286.8209170510672,-457.669527665337
305,5.088820846990782,974.0564270019532,561.0594024658203,1072.2450073249872,557.916159320485,1476.7603074172252,-644.6669795537309,-494.1300043410073
306,5.105505505505505,948.6862487792968,560.9332580566406,1047.5332556158492,558.5195790677161,1495.849972548458,-906.7492681624935,-456.1138050326148
307,5.122190164020229,921.5740051269532,560.9496459960938,1022.34140551807,559.0055924533917,1506.6624789932428,-303.08537351991254,-435.5398210505298
308,5.138874822534953,896.9577941894531,560.9822387695312,997.2646832523467,559.4009217166197,1505.716366508944,-89.25434774396854,-438.59414509132534
309,5.155559481049677,871.4428405761719,560.4465484619141,972.1003147171118,559.6100470656786,1509.4552561929993,159.55208235402824,-303.92230001361315
310,5.172244139564401,846.0823669433594,560.5292358398438,946.8967251623615,559.7938848205117,1500.3044426919016,538.9163216103625,-270.5115689627215
311,5.188928798079124,822.5975341796875,560.2048645019531,922.0368869658267,559.8760807568001,1491.4285835303788,413.98747776200616,-335.42797034699095
312,5.2056134565938486,797.4967346191406,559.923828125,897.1288564964896,559.8856302304401,1486.472269924389,606.0838309580358,-340.6931042108106
313,5.222298115108573,773.6567687988281,559.300537109375,872.4344389569574,559.7686116062271,1471.2266944816304,1007.8894602079017,-416.2062658072986
314,5.238982773623296,750.4415893554688,558.9156036376953,848.0358690366597,559.5980100125207,1452.9369361449874,1132.565416972313,-392.97454099246625
315,5.25566743213802,727.6279602050781,557.5964202880859,823.9542872703435,559.1976920676339,1433.5732510404982,1337.6846243326945,-231.2635857459784
316,5.272352090652744,705.202880859375,557.5732727050781,800.2040059881499,558.8728081951227,1408.4173991758028,1455.5395462016095,-324.9353511383797
317,5.289036749167468,684.0022888183594,556.3550567626953,776.9636625541918,558.3692579086373,1385.221233165849,1242.8858184761775,-436.5537795008976
318,5.305721407682192,662.10986328125,555.451904296875,753.9929026996035,557.7857871862849,1367.2919387946492,1281.6971801696418,-479.2380888426874
319,5.322406066196916,640.8134155273438,554.1304321289062,731.3570052651517,557.0547161748092,1342.9472902199923,1696.6554182857508,-554.7832311312529
320,5.33909072471164,620.6168975830078,552.6067810058594,709.2089837287228,556.1651291410193,1311.387193834494,1985.7032467291283,-506.2204889211689
321,5.355775383226363,601.3620300292969,550.9515686035156,687.6395929888376,555.1224170335186,1277.4854364380835,2135.0505382115007,-256.4489715525401
322,5.372460041741087,582.6224670410156,549.4142761230469,666.6361677992733,553.9807888514242,1240.6445026220015,2349.9691740566996,-37.189503634932635
323,5.389144700255812,564.9532470703125,548.5996398925781,646.2995836534811,552.9045590596551,1199.2466986339207,2333.0944176404228,-154.84636504955256
324,5.405829358770535,548.2020111083984,547.1569519042969,626.6800691444646,551.7550376285834,1163.2167702319016,2168.5485248356563,-313.5089556382088
325,5.422514017285259,531.0672302246094,545.5512390136719,607.5575013604936,550.5142779056011,1127.6704298977731,2402.74903617318,-211.93635977269832
326,5.439198675799982,515.4633636474609,543.8438415527344,589.138673817887,549.1801906350279,1083.6927471223673,2633.4996011055846,9.53945026225847
327,5.455883334314707,500.89984130859375,542.7192535400391,571.4909073160284,547.8880032160301,1039.9921311235335,2581.5836899345704,30.269425762303854
328,5.472567992829431,486.6849212646485,541.5278167724609,554.5297101057524,546.6159659273163,997.7149973080187,2709.31148626074,-31.060864999423302
329,5.489252651344154,473.3758392333984,540.0133056640625,538.2989359312817,545.2954338746656,949.9392922732923,3034.753505848301,123.15800186376146
330,5.505937309858878,461.4922332763672,538.9040374755859,522.9375954002987,544.0171545948497,896.442830532331,3146.3768929686885,239.67321914633703
331,5.522621968373602,450.68060302734375,538.1313934326172,508.48619692570776,542.8400023624032,844.6448404423861,2951.3620996901773,155.55361903465746
332,5.539306626888326,440.3002471923828,537.0661010742188,494.84900697904277,541.6852221047664,797.8694732857116,2969.486427474134,28.130562145840486
333,5.55599128540305,430.4031372070313,536.0480194091797,481.9598330246405,540.5577815656491,745.8525334908143,3357.8806606497237,-36.57599431717881
334,5.5726759439177735,422.49554443359375,534.6919403076172,470.0669753064312,539.3846133140428,686.4216271163856,3427.4479658206583,16.097155502315672
335,5.589360602432498,415.5946350097656,533.6357116699219,459.1725072470981,538.2348329852186,632.0006629884944,3296.3092718681364,118.1163926052377
336,5.606045260947221,408.8171997070313,532.5703125,449.1014457390848,537.1019288881749,576.6388053505302,3476.276395989873,304.42779947664553
337,5.622729919461945,403.8725128173828,531.809326171875,440.05565915474443,536.043408344915,515.587512096247,3467.359542293123,358.56507001491036
338,5.63941457797667,399.8113098144531,531.6175079345703,432.0067892866862,535.158228262846,460.32732720113296,3290.252962033599,251.6975885247998
339,5.656099236491393,395.97161865234375,530.6233367919922,424.7997551598177,534.2512499686753,405.56836566809125,3416.2097557467605,322.7693836511453
340,5.672783895006117,393.6803131103516,530.4689788818359,418.57586674992456,533.4947957513075,345.8624462665023,3573.8603647376985,396.2626362055328
341,5.6894685535208405,392.4357299804688,530.1133117675781,413.34783939603346,532.8184989545616,285.5942056522854,3558.310567892745,412.8565295590712
342,5.706153212035565,392.2310333251953,530.0890350341797,409.12447818186587,532.2726061704852,226.33481702044307,3496.4566001603544,492.34877131427857
343,5.722837870550289,392.7928009033203,530.1369171142578,405.8581427261568,531.8454683592398,167.7815691926585,3578.5745189661434,557.3841527670572
344,5.739522529065012,394.3995971679688,530.6113891601562,403.56643361451927,531.5986525194231,105.56351933044432,3769.1854731428552,519.1843937976322
345,5.7562071875797365,397.5004119873047,531.0708465576172,402.35322928907635,531.493091327062,40.88737734948336,3582.676310824398,372.26705394571394
346,5.77289184609446,401.6141815185547,531.5417175292969,402.205419734972,531.502816567509,14.636415482934723,3197.2376466694313,247.87604651788325
347,5.789576504609184,405.3666534423828,531.7649230957031,402.8376664764542,531.5552378731478,66.12407014264194,3372.3257340108185,248.89345199667454
348,5.806261163123908,410.6721649169922,532.1940155029297,404.4045661645618,531.6829933991042,127.45586544298172,3688.4617921213394,158.931179910429
349,5.822945821638632,417.7678680419922,532.7406768798828,407.0772265400479,531.8945300952599,189.28753027199792,3650.0711889885924,187.2175074938683
350,5.839630480153356,425.24537658691406,532.6225891113281,410.7108565494211,532.0401418984736,249.39084755122366,3723.816286104362,357.6477137969515
351,5.856315138668079,434.0624847412109,534.0508880615234,415.38118218777913,532.4422911310836,314.0628093044713,3707.074178015647,217.4810396933549
352,5.872999797182803,444.29356384277344,534.2085113525391,421.16365851877805,532.7955351753747,373.30388812700005,3378.8058700736383,63.20728627763299
353,5.889684455697528,454.410400390625,534.9789581298828,427.8130068931475,533.2322197662763,426.71252448452196,3143.5567306869543,181.70923151187048
354,5.906369114212251,465.6419677734375,535.1776733398438,435.37879906920546,533.6213104809899,478.3759903678157,3220.4040704772506,417.972781448359
355,5.923053772726975,477.2108917236328,536.6371765136719,443.745217600091,534.2244836875263,534.8585187579896,3384.5142412465702,412.7118175592327
356,5.9397384312416985,490.9186096191406,537.6645812988281,453.1798960039009,534.9125032097868,591.9907782060134,3069.754206621863,313.9091082453251
357,5.956423089756423,504.5110321044922,538.7315216064453,463.4461232240192,535.6763068891185,637.7907418817488,2754.206610017369,411.0832654244134
358,5.973107748271147,518.2115020751953,540.0609588623047,474.39919899425445,536.5532372837557,684.6914153293105,2829.5379674531323,408.85282373900145
359,5.98979240678587,533.4725494384766,541.7164306640625,486.21386908309887,537.5858759598171,733.0085532953874,2742.94195612353,140.635044275052
360,6.0064770653005946,548.9906463623047,542.9026641845703,498.76922453894,538.6492336047678,776.2991897695284,2629.4500520287584,32.73833629434171
361,6.023161723815318,565.1026611328125,543.6632843017578,512.0359118577145,539.6520437441658,820.547577595331,2724.536426498493,177.31349523951235
362,6.039846382330042,582.1922149658203,545.3002471923828,526.0671724793357,540.7816844338092,867.3984416290564,2641.5704095744804,171.25261479295386
363,6.056531040844766,600.1900939941406,546.4515228271484,540.8917567822967,541.9156521124771,908.8730529421314,2404.281711112497,143.57967988863697
364,6.07321569935949,617.9656677246094,547.8615264892578,556.3065389707593,543.1048269878332,947.757837846929,2347.6551324215143,-20.11932560525156
365,6.089900357874214,636.8978271484375,549.2763824462891,572.424796606295,544.3391380795244,986.9536490514334,2324.9506250967715,-221.68619709914879
366,6.106585016388937,656.1010437011719,549.6712799072266,589.1600460252704,545.4055664450649,1024.6314586007204,2267.442080025965,-142.40278048042546
367,6.1232696749036615,676.0932922363281,550.9566040039062,606.5466952674819,546.5157739568332,1062.1471459866532,2162.461685742601,-11.953165576343736
368,6.139954333418386,696.5050964355469,551.6755981445312,624.538375501095,547.5477387943728,1096.6309285471182,2118.7212465607845,8.865676737378408
369,6.156638991933109,717.2290954589844,553.2045440673828,643.0765194926729,548.6790998489748,1132.7430411400483,1976.678649633228,-286.9256446269558
370,6.173323650447833,739.0735473632812,553.7825164794922,662.2759250667946,549.6997831750783,1161.9878920104557,1576.9797862974083,-346.5640291685197
371,6.190008308962557,759.9332885742188,553.8155212402344,681.8073977682794,550.5229307881095,1184.7112531312273,1441.086207032844,-13.193950904408666
372,6.206692967477281,781.6177062988281,555.2378997802734,701.7694594743892,551.4659245865423,1210.0036904422811,1413.335971244378,-7.40339978095426
373,6.223377625992005,803.6368713378906,555.8966522216797,722.1429418470896,552.3520701135698,1231.8174331370885,1260.0608966666332,-216.800192837944
374,6.240062284506728,825.6120300292969,556.7108306884766,742.8367594835311,553.2238222285512,1251.713472851709,1417.3829845829023,-298.9377936803983
375,6.256746943021453,848.0608520507812,556.8037109375,763.8815779969812,553.9397999703409,1278.7008612211205,1566.6404244207806,-267.9107387106749
376,6.273431601536177,871.8853454589844,557.4850463867188,785.4823314893819,554.6488492536165,1303.6593233469223,1124.0243650118136,-327.28222182693685
377,6.2901162600509,894.8941040039062,557.5506439208984,807.3646859922868,555.2292081870729,1315.879387020738,901.6312742948867,-414.5655940622653
378,6.306800918565624,917.4388427734376,557.6303863525391,829.3795173485171,555.7094438201661,1333.40413711204,961.2170623845959,-407.99086594045343
379,6.323485577080348,941.7407836914062,557.4471893310547,851.8517706170949,556.0569929223439,1347.693121749192,611.2156817534342,-364.55640677420115
380,6.340170235595072,964.3280639648438,557.3507080078125,874.3470292866448,556.3157359394377,1353.6282465292593,304.08750784930453,-391.16677333936957
381,6.356854894109796,987.7091369628906,557.1312561035156,897.019450821894,556.4788399722534,1357.7274728439247,300.7745698439612,-495.3683046746351
382,6.37353955262452,1010.1879272460938,556.5169372558594,919.6531461067341,556.4864594289745,1363.6113992297526,384.8003860216704,-400.9208806710105
383,6.390224211139244,1033.9976501464844,555.7996063232422,942.5220469146842,556.349088807828,1370.5832634205956,420.651425266522,-168.48472571665053
384,6.406908869653967,1056.8505249023438,555.6574096679688,965.3877425122162,556.2107529798561,1377.6755338712092,230.87959473909723,-128.33352229521813
385,6.423593528168691,1080.9142456054688,555.3156280517578,988.4930431308668,556.0317279942365,1378.3197423001402,-258.0008881862741,-364.46030371153523
386,6.440278186683416,1102.9249572753906,554.8338165283203,1011.3794259597717,555.7921457010532,1369.2049230131554,-312.91378643629287,-552.5641962928379
387,6.456962845198139,1125.3660583496094,553.3740997314453,1034.1767524377392,555.3085365071316,1368.1718013338823,-88.75257860177953,-439.6532780562993
388,6.473647503712863,1148.4063720703125,552.5571136474609,1057.022676364254,554.7582519351976,1366.5551366645514,-633.5996131162683,-341.7575765431286
389,6.4903321622275865,1170.7174682617188,551.4459228515625,1079.761634743747,554.0957861184706,1347.3450716145949,-1259.536647550478,-428.9221681260892
390,6.507016820742311,1190.7554931640625,550.3358917236328,1101.96040642781,553.3438072395031,1325.0105663435897,-1153.2461549098516,-464.91903666040525
391,6.523701479257035,1211.87841796875,548.6519012451172,1123.944008735998,552.405426040626,1309.4758672745543,-796.2414574082213,-451.18968405642886
392,6.540386137771758,1232.2938842773438,547.4366455078125,1145.6139838442673,551.4116699340633,1299.1348343498826,-657.7344935913206,-718.4957305558696
393,6.5570707962864825,1253.7428588867188,545.4166259765625,1167.2397588527576,550.2126611425631,1288.850317374161,-1147.7477406886683,-475.08583086828867
394,6.573755454801206,1273.716796875,542.5467529296875,1188.535166457206,548.679479499988,1261.8113191311402,-1604.3612157053794,266.1464736773878
395,6.59044011331593,1292.146728515625,542.7364959716797,1209.2574788688898,547.4908827943264,1234.8699032940483,-1390.922910780224,254.88493138830154
396,6.607124771830654,1311.3194580078125,541.2546997070312,1229.6698746966745,546.2436461768674,1214.9568385300036,-1339.1169841504015,-159.82719295581364
397,6.623809430345378,1329.9524536132812,540.2900238037109,1249.7263904799959,545.0529217022362,1190.6045359475404,-1600.17551745542,-299.29836500890406
398,6.640494088860102,1347.6617431640625,537.9375305175781,1269.3134610168092,543.6298434653046,1162.3320154297767,-1829.6211573540713,-132.1171209200097
399,6.657178747374825,1364.8135986328125,536.8890686035156,1288.41348854001,542.2816884929468,1130.0049819158655,-2252.8759406107565,77.75797475380568
400,6.673863405889549,1380.9447631835938,535.2178802490234,1306.9197434687267,540.8689268441622,1087.1653884855805,-2036.254596924853,220.8057310949539
401,6.690548064404274,1395.2809448242188,534.5094909667969,1324.5919837398253,539.5970396686891,1061.7021021068645,-1366.8319803503546,156.32531911227397
